발생연도,성별,국제질병분류,암종,연령군,발생자수,조발생률
2000,여자,"21. C82-C86,C96",비호지킨림프종,연령전체,815,3.4
2001,남녀전체,"21. C82-C86,C96",비호지킨림프종,00-04세,38,1.2
2001,남녀전체,"21. C82-C86,C96",비호지킨림프종,05-09세,35,1.0
2001,남녀전체,"21. C82-C86,C96",비호지킨림프종,10-14세,28,0.9
2001,남녀전체,"21. C82-C86,C96",비호지킨림프종,15-19세,49,1.4
2001,남녀전체,"21. C82-C86,C96",비호지킨림프종,20-24세,67,1.7
2001,남녀전체,"21. C82-C86,C96",비호지킨림프종,25-29세,64,1.5
2001,남녀전체,"21. C82-C86,C96",비호지킨림프종,30-34세,112,2.5
2001,남녀전체,"21. C82-C86,C96",비호지킨림프종,35-39세,115,2.7
2001,남녀전체,"21. C82-C86,C96",비호지킨림프종,40-44세,193,4.5
2001,남녀전체,"21. C82-C86,C96",비호지킨림프종,45-49세,168,5.3
2001,남녀전체,"21. C82-C86,C96",비호지킨림프종,50-54세,183,7.6
2001,남녀전체,"21. C82-C86,C96",비호지킨림프종,55-59세,224,10.9
2001,남녀전체,"21. C82-C86,C96",비호지킨림프종,60-64세,278,15.1
2001,남녀전체,"21. C82-C86,C96",비호지킨림프종,65-69세,252,18.1
2001,남녀전체,"21. C82-C86,C96",비호지킨림프종,70-74세,204,22.0
2001,남녀전체,"21. C82-C86,C96",비호지킨림프종,75-79세,134,22.2
2001,남녀전체,"21. C82-C86,C96",비호지킨림프종,80-84세,67,20.6
2001,남녀전체,"21. C82-C86,C96",비호지킨림프종,85세이상,30,15.3
2001,남녀전체,"21. C82-C86,C96",비호지킨림프종,연령전체,2241,4.7
2001,남자,"21. C82-C86,C96",비호지킨림프종,00-04세,27,1.6
2001,남자,"21. C82-C86,C96",비호지킨림프종,05-09세,20,1.1
2001,남자,"21. C82-C86,C96",비호지킨림프종,10-14세,19,1.1
2001,남자,"21. C82-C86,C96",비호지킨림프종,15-19세,37,2.0
2001,남자,"21. C82-C86,C96",비호지킨림프종,20-24세,44,2.2
2001,남자,"21. C82-C86,C96",비호지킨림프종,25-29세,43,1.9
2001,남자,"21. C82-C86,C96",비호지킨림프종,30-34세,61,2.6
2001,남자,"21. C82-C86,C96",비호지킨림프종,35-39세,72,3.2
2001,남자,"21. C82-C86,C96",비호지킨림프종,40-44세,116,5.3
2001,남자,"21. C82-C86,C96",비호지킨림프종,45-49세,116,7.3
2001,남자,"21. C82-C86,C96",비호지킨림프종,50-54세,113,9.4
2001,남자,"21. C82-C86,C96",비호지킨림프종,55-59세,129,12.9
2001,남자,"21. C82-C86,C96",비호지킨림프종,60-64세,166,19.3
2001,남자,"21. C82-C86,C96",비호지킨림프종,65-69세,147,24.8
2001,남자,"21. C82-C86,C96",비호지킨림프종,70-74세,112,32.4
2001,남자,"21. C82-C86,C96",비호지킨림프종,75-79세,65,30.8
2001,남자,"21. C82-C86,C96",비호지킨림프종,80-84세,35,34.3
2001,남자,"21. C82-C86,C96",비호지킨림프종,85세이상,13,28.3
2001,남자,"21. C82-C86,C96",비호지킨림프종,연령전체,1335,5.6
2001,여자,"21. C82-C86,C96",비호지킨림프종,00-04세,11,0.7
2001,여자,"21. C82-C86,C96",비호지킨림프종,05-09세,15,0.9
2001,여자,"21. C82-C86,C96",비호지킨림프종,10-14세,9,0.6
2001,여자,"21. C82-C86,C96",비호지킨림프종,15-19세,12,0.7
2001,여자,"21. C82-C86,C96",비호지킨림프종,20-24세,23,1.2
2001,여자,"21. C82-C86,C96",비호지킨림프종,25-29세,21,1.0
2001,여자,"21. C82-C86,C96",비호지킨림프종,30-34세,51,2.3
2001,여자,"21. C82-C86,C96",비호지킨림프종,35-39세,43,2.1
2001,여자,"21. C82-C86,C96",비호지킨림프종,40-44세,77,3.7
2001,여자,"21. C82-C86,C96",비호지킨림프종,45-49세,52,3.3
2001,여자,"21. C82-C86,C96",비호지킨림프종,50-54세,70,5.9
2001,여자,"21. C82-C86,C96",비호지킨림프종,55-59세,95,9.0
2001,여자,"21. C82-C86,C96",비호지킨림프종,60-64세,112,11.4
2001,여자,"21. C82-C86,C96",비호지킨림프종,65-69세,105,13.2
2001,여자,"21. C82-C86,C96",비호지킨림프종,70-74세,92,15.8
2001,여자,"21. C82-C86,C96",비호지킨림프종,75-79세,69,17.5
2001,여자,"21. C82-C86,C96",비호지킨림프종,80-84세,32,14.3
2001,여자,"21. C82-C86,C96",비호지킨림프종,85세이상,17,11.3
2001,여자,"21. C82-C86,C96",비호지킨림프종,연령전체,906,3.8
2002,남녀전체,"21. C82-C86,C96",비호지킨림프종,00-04세,37,1.2
2002,남녀전체,"21. C82-C86,C96",비호지킨림프종,05-09세,46,1.3
2002,남녀전체,"21. C82-C86,C96",비호지킨림프종,10-14세,54,1.6
2002,남녀전체,"21. C82-C86,C96",비호지킨림프종,15-19세,41,1.2
2002,남녀전체,"21. C82-C86,C96",비호지킨림프종,20-24세,55,1.4
2002,남녀전체,"21. C82-C86,C96",비호지킨림프종,25-29세,61,1.5
2002,남녀전체,"21. C82-C86,C96",비호지킨림프종,30-34세,89,1.9
2002,남녀전체,"21. C82-C86,C96",비호지킨림프종,35-39세,117,2.8
2002,남녀전체,"21. C82-C86,C96",비호지킨림프종,40-44세,172,3.9
2002,남녀전체,"21. C82-C86,C96",비호지킨림프종,45-49세,196,5.8
2002,남녀전체,"21. C82-C86,C96",비호지킨림프종,50-54세,196,7.9
2002,남녀전체,"21. C82-C86,C96",비호지킨림프종,55-59세,216,10.6
2002,남녀전체,"21. C82-C86,C96",비호지킨림프종,60-64세,269,13.8
2002,남녀전체,"21. C82-C86,C96",비호지킨림프종,65-69세,247,16.8
2002,남녀전체,"21. C82-C86,C96",비호지킨림프종,70-74세,221,22.7
2002,남녀전체,"21. C82-C86,C96",비호지킨림프종,75-79세,131,21.1
2002,남녀전체,"21. C82-C86,C96",비호지킨림프종,80-84세,72,20.8
2002,남녀전체,"21. C82-C86,C96",비호지킨림프종,85세이상,17,8.2
2002,남녀전체,"21. C82-C86,C96",비호지킨림프종,연령전체,2237,4.6
2002,남자,"21. C82-C86,C96",비호지킨림프종,00-04세,26,1.6
2002,남자,"21. C82-C86,C96",비호지킨림프종,05-09세,32,1.7
2002,남자,"21. C82-C86,C96",비호지킨림프종,10-14세,36,2.1
2002,남자,"21. C82-C86,C96",비호지킨림프종,15-19세,25,1.4
2002,남자,"21. C82-C86,C96",비호지킨림프종,20-24세,33,1.6
2002,남자,"21. C82-C86,C96",비호지킨림프종,25-29세,39,1.8
2002,남자,"21. C82-C86,C96",비호지킨림프종,30-34세,59,2.5
2002,남자,"21. C82-C86,C96",비호지킨림프종,35-39세,64,2.9
2002,남자,"21. C82-C86,C96",비호지킨림프종,40-44세,103,4.6
2002,남자,"21. C82-C86,C96",비호지킨림프종,45-49세,120,7.0
2002,남자,"21. C82-C86,C96",비호지킨림프종,50-54세,117,9.4
2002,남자,"21. C82-C86,C96",비호지킨림프종,55-59세,126,12.7
2002,남자,"21. C82-C86,C96",비호지킨림프종,60-64세,149,16.4
2002,남자,"21. C82-C86,C96",비호지킨림프종,65-69세,159,25.0
2002,남자,"21. C82-C86,C96",비호지킨림프종,70-74세,120,32.7
2002,남자,"21. C82-C86,C96",비호지킨림프종,75-79세,65,30.1
2002,남자,"21. C82-C86,C96",비호지킨림프종,80-84세,41,37.5
2002,남자,"21. C82-C86,C96",비호지킨림프종,85세이상,6,12.2
2002,남자,"21. C82-C86,C96",비호지킨림프종,연령전체,1320,5.5
2002,여자,"21. C82-C86,C96",비호지킨림프종,00-04세,11,0.8
2002,여자,"21. C82-C86,C96",비호지킨림프종,05-09세,14,0.8
2002,여자,"21. C82-C86,C96",비호지킨림프종,10-14세,18,1.2
2002,여자,"21. C82-C86,C96",비호지킨림프종,15-19세,16,1.0
2002,여자,"21. C82-C86,C96",비호지킨림프종,20-24세,22,1.1
2002,여자,"21. C82-C86,C96",비호지킨림프종,25-29세,22,1.1
2002,여자,"21. C82-C86,C96",비호지킨림프종,30-34세,30,1.3
2002,여자,"21. C82-C86,C96",비호지킨림프종,35-39세,53,2.6
2002,여자,"21. C82-C86,C96",비호지킨림프종,40-44세,69,3.2
2002,여자,"21. C82-C86,C96",비호지킨림프종,45-49세,76,4.6
2002,여자,"21. C82-C86,C96",비호지킨림프종,50-54세,79,6.5
2002,여자,"21. C82-C86,C96",비호지킨림프종,55-59세,90,8.6
2002,여자,"21. C82-C86,C96",비호지킨림프종,60-64세,120,11.6
2002,여자,"21. C82-C86,C96",비호지킨림프종,65-69세,88,10.5
2002,여자,"21. C82-C86,C96",비호지킨림프종,70-74세,101,16.6
2002,여자,"21. C82-C86,C96",비호지킨림프종,75-79세,66,16.3
2002,여자,"21. C82-C86,C96",비호지킨림프종,80-84세,31,13.1
2002,여자,"21. C82-C86,C96",비호지킨림프종,85세이상,11,6.9
2002,여자,"21. C82-C86,C96",비호지킨림프종,연령전체,917,3.8
2003,남녀전체,"21. C82-C86,C96",비호지킨림프종,00-04세,33,1.2
2003,남녀전체,"21. C82-C86,C96",비호지킨림프종,05-09세,27,0.8
2003,남녀전체,"21. C82-C86,C96",비호지킨림프종,10-14세,40,1.2
2003,남녀전체,"21. C82-C86,C96",비호지킨림프종,15-19세,49,1.5
2003,남녀전체,"21. C82-C86,C96",비호지킨림프종,20-24세,66,1.6
2003,남녀전체,"21. C82-C86,C96",비호지킨림프종,25-29세,68,1.7
2003,남녀전체,"21. C82-C86,C96",비호지킨림프종,30-34세,117,2.5
2003,남녀전체,"21. C82-C86,C96",비호지킨림프종,35-39세,129,3.0
2003,남녀전체,"21. C82-C86,C96",비호지킨림프종,40-44세,177,4.0
2003,남녀전체,"21. C82-C86,C96",비호지킨림프종,45-49세,194,5.4
2003,남녀전체,"21. C82-C86,C96",비호지킨림프종,50-54세,183,7.2
2003,남녀전체,"21. C82-C86,C96",비호지킨림프종,55-59세,213,10.3
2003,남녀전체,"21. C82-C86,C96",비호지킨림프종,60-64세,300,14.8
2003,남녀전체,"21. C82-C86,C96",비호지킨림프종,65-69세,268,17.4
2003,남녀전체,"21. C82-C86,C96",비호지킨림프종,70-74세,227,22.1
2003,남녀전체,"21. C82-C86,C96",비호지킨림프종,75-79세,149,23.1
2003,남녀전체,"21. C82-C86,C96",비호지킨림프종,80-84세,76,20.2
2003,남녀전체,"21. C82-C86,C96",비호지킨림프종,85세이상,43,19.7
2003,남녀전체,"21. C82-C86,C96",비호지킨림프종,연령전체,2359,4.9
2003,남자,"21. C82-C86,C96",비호지킨림프종,00-04세,21,1.4
2003,남자,"21. C82-C86,C96",비호지킨림프종,05-09세,20,1.1
2003,남자,"21. C82-C86,C96",비호지킨림프종,10-14세,29,1.6
2003,남자,"21. C82-C86,C96",비호지킨림프종,15-19세,31,1.8
2003,남자,"21. C82-C86,C96",비호지킨림프종,20-24세,34,1.6
2003,남자,"21. C82-C86,C96",비호지킨림프종,25-29세,32,1.6
2003,남자,"21. C82-C86,C96",비호지킨림프종,30-34세,66,2.8
2003,남자,"21. C82-C86,C96",비호지킨림프종,35-39세,68,3.1
2003,남자,"21. C82-C86,C96",비호지킨림프종,40-44세,118,5.2
2003,남자,"21. C82-C86,C96",비호지킨림프종,45-49세,113,6.2
2003,남자,"21. C82-C86,C96",비호지킨림프종,50-54세,115,9.0
2003,남자,"21. C82-C86,C96",비호지킨림프종,55-59세,122,12.0
2003,남자,"21. C82-C86,C96",비호지킨림프종,60-64세,194,20.4
2003,남자,"21. C82-C86,C96",비호지킨림프종,65-69세,157,23.2
2003,남자,"21. C82-C86,C96",비호지킨림프종,70-74세,114,29.1
2003,남자,"21. C82-C86,C96",비호지킨림프종,75-79세,79,35.4
2003,남자,"21. C82-C86,C96",비호지킨림프종,80-84세,41,34.5
2003,남자,"21. C82-C86,C96",비호지킨림프종,85세이상,23,43.8
2003,남자,"21. C82-C86,C96",비호지킨림프종,연령전체,1377,5.7
2003,여자,"21. C82-C86,C96",비호지킨림프종,00-04세,12,0.9
2003,여자,"21. C82-C86,C96",비호지킨림프종,05-09세,7,0.4
2003,여자,"21. C82-C86,C96",비호지킨림프종,10-14세,11,0.7
2003,여자,"21. C82-C86,C96",비호지킨림프종,15-19세,18,1.2
2003,여자,"21. C82-C86,C96",비호지킨림프종,20-24세,32,1.6
2003,여자,"21. C82-C86,C96",비호지킨림프종,25-29세,36,1.8
2003,여자,"21. C82-C86,C96",비호지킨림프종,30-34세,51,2.3
2003,여자,"21. C82-C86,C96",비호지킨림프종,35-39세,61,2.9
2003,여자,"21. C82-C86,C96",비호지킨림프종,40-44세,59,2.7
2003,여자,"21. C82-C86,C96",비호지킨림프종,45-49세,81,4.6
2003,여자,"21. C82-C86,C96",비호지킨림프종,50-54세,68,5.4
2003,여자,"21. C82-C86,C96",비호지킨림프종,55-59세,91,8.7
2003,여자,"21. C82-C86,C96",비호지킨림프종,60-64세,106,9.9
2003,여자,"21. C82-C86,C96",비호지킨림프종,65-69세,111,12.8
2003,여자,"21. C82-C86,C96",비호지킨림프종,70-74세,113,17.8
2003,여자,"21. C82-C86,C96",비호지킨림프종,75-79세,70,16.6
2003,여자,"21. C82-C86,C96",비호지킨림프종,80-84세,35,13.6
2003,여자,"21. C82-C86,C96",비호지킨림프종,85세이상,20,12.1
2003,여자,"21. C82-C86,C96",비호지킨림프종,연령전체,982,4.1
2004,남녀전체,"21. C82-C86,C96",비호지킨림프종,00-04세,33,1.2
2004,남녀전체,"21. C82-C86,C96",비호지킨림프종,05-09세,52,1.5
2004,남녀전체,"21. C82-C86,C96",비호지킨림프종,10-14세,40,1.2
2004,남녀전체,"21. C82-C86,C96",비호지킨림프종,15-19세,48,1.5
2004,남녀전체,"21. C82-C86,C96",비호지킨림프종,20-24세,60,1.5
2004,남녀전체,"21. C82-C86,C96",비호지킨림프종,25-29세,79,2.0
2004,남녀전체,"21. C82-C86,C96",비호지킨림프종,30-34세,101,2.2
2004,남녀전체,"21. C82-C86,C96",비호지킨림프종,35-39세,135,3.1
2004,남녀전체,"21. C82-C86,C96",비호지킨림프종,40-44세,171,3.9
2004,남녀전체,"21. C82-C86,C96",비호지킨림프종,45-49세,207,5.5
2004,남녀전체,"21. C82-C86,C96",비호지킨림프종,50-54세,195,7.4
2004,남녀전체,"21. C82-C86,C96",비호지킨림프종,55-59세,273,12.7
2004,남녀전체,"21. C82-C86,C96",비호지킨림프종,60-64세,310,15.3
2004,남녀전체,"21. C82-C86,C96",비호지킨림프종,65-69세,301,18.6
2004,남녀전체,"21. C82-C86,C96",비호지킨림프종,70-74세,250,23.0
2004,남녀전체,"21. C82-C86,C96",비호지킨림프종,75-79세,179,26.3
2004,남녀전체,"21. C82-C86,C96",비호지킨림프종,80-84세,94,23.6
2004,남녀전체,"21. C82-C86,C96",비호지킨림프종,85세이상,39,17.1
2004,남녀전체,"21. C82-C86,C96",비호지킨림프종,연령전체,2567,5.3
2004,남자,"21. C82-C86,C96",비호지킨림프종,00-04세,26,1.8
2004,남자,"21. C82-C86,C96",비호지킨림프종,05-09세,38,2.1
2004,남자,"21. C82-C86,C96",비호지킨림프종,10-14세,27,1.5
2004,남자,"21. C82-C86,C96",비호지킨림프종,15-19세,33,2.0
2004,남자,"21. C82-C86,C96",비호지킨림프종,20-24세,35,1.7
2004,남자,"21. C82-C86,C96",비호지킨림프종,25-29세,43,2.2
2004,남자,"21. C82-C86,C96",비호지킨림프종,30-34세,56,2.4
2004,남자,"21. C82-C86,C96",비호지킨림프종,35-39세,77,3.5
2004,남자,"21. C82-C86,C96",비호지킨림프종,40-44세,108,4.8
2004,남자,"21. C82-C86,C96",비호지킨림프종,45-49세,129,6.7
2004,남자,"21. C82-C86,C96",비호지킨림프종,50-54세,116,8.8
2004,남자,"21. C82-C86,C96",비호지킨림프종,55-59세,177,16.7
2004,남자,"21. C82-C86,C96",비호지킨림프종,60-64세,185,19.5
2004,남자,"21. C82-C86,C96",비호지킨림프종,65-69세,180,25.1
2004,남자,"21. C82-C86,C96",비호지킨림프종,70-74세,134,31.8
2004,남자,"21. C82-C86,C96",비호지킨림프종,75-79세,87,37.0
2004,남자,"21. C82-C86,C96",비호지킨림프종,80-84세,44,34.8
2004,남자,"21. C82-C86,C96",비호지킨림프종,85세이상,16,28.5
2004,남자,"21. C82-C86,C96",비호지킨림프종,연령전체,1511,6.2
2004,여자,"21. C82-C86,C96",비호지킨림프종,00-04세,7,0.5
2004,여자,"21. C82-C86,C96",비호지킨림프종,05-09세,14,0.9
2004,여자,"21. C82-C86,C96",비호지킨림프종,10-14세,13,0.8
2004,여자,"21. C82-C86,C96",비호지킨림프종,15-19세,15,1.0
2004,여자,"21. C82-C86,C96",비호지킨림프종,20-24세,25,1.3
2004,여자,"21. C82-C86,C96",비호지킨림프종,25-29세,36,1.9
2004,여자,"21. C82-C86,C96",비호지킨림프종,30-34세,45,2.0
2004,여자,"21. C82-C86,C96",비호지킨림프종,35-39세,58,2.7
2004,여자,"21. C82-C86,C96",비호지킨림프종,40-44세,63,2.9
2004,여자,"21. C82-C86,C96",비호지킨림프종,45-49세,78,4.2
2004,여자,"21. C82-C86,C96",비호지킨림프종,50-54세,79,6.0
2004,여자,"21. C82-C86,C96",비호지킨림프종,55-59세,96,8.8
2004,여자,"21. C82-C86,C96",비호지킨림프종,60-64세,125,11.7
2004,여자,"21. C82-C86,C96",비호지킨림프종,65-69세,121,13.4
2004,여자,"21. C82-C86,C96",비호지킨림프종,70-74세,116,17.5
2004,여자,"21. C82-C86,C96",비호지킨림프종,75-79세,92,20.6
2004,여자,"21. C82-C86,C96",비호지킨림프종,80-84세,50,18.3
2004,여자,"21. C82-C86,C96",비호지킨림프종,85세이상,23,13.4
2004,여자,"21. C82-C86,C96",비호지킨림프종,연령전체,1056,4.4
2005,남녀전체,"21. C82-C86,C96",비호지킨림프종,00-04세,41,1.6
2005,남녀전체,"21. C82-C86,C96",비호지킨림프종,05-09세,33,1.0
2005,남녀전체,"21. C82-C86,C96",비호지킨림프종,10-14세,43,1.2
2005,남녀전체,"21. C82-C86,C96",비호지킨림프종,15-19세,49,1.6
2005,남녀전체,"21. C82-C86,C96",비호지킨림프종,20-24세,59,1.6
2005,남녀전체,"21. C82-C86,C96",비호지킨림프종,25-29세,68,1.7
2005,남녀전체,"21. C82-C86,C96",비호지킨림프종,30-34세,91,2.0
2005,남녀전체,"21. C82-C86,C96",비호지킨림프종,35-39세,128,2.9
2005,남녀전체,"21. C82-C86,C96",비호지킨림프종,40-44세,188,4.3
2005,남녀전체,"21. C82-C86,C96",비호지킨림프종,45-49세,214,5.4
2005,남녀전체,"21. C82-C86,C96",비호지킨림프종,50-54세,233,8.2
2005,남녀전체,"21. C82-C86,C96",비호지킨림프종,55-59세,242,10.8
2005,남녀전체,"21. C82-C86,C96",비호지킨림프종,60-64세,289,14.5
2005,남녀전체,"21. C82-C86,C96",비호지킨림프종,65-69세,323,19.3
2005,남녀전체,"21. C82-C86,C96",비호지킨림프종,70-74세,255,21.9
2005,남녀전체,"21. C82-C86,C96",비호지킨림프종,75-79세,186,25.6
2005,남녀전체,"21. C82-C86,C96",비호지킨림프종,80-84세,102,24.5
2005,남녀전체,"21. C82-C86,C96",비호지킨림프종,85세이상,52,21.5
2005,남녀전체,"21. C82-C86,C96",비호지킨림프종,연령전체,2596,5.3
2005,남자,"21. C82-C86,C96",비호지킨림프종,00-04세,23,1.7
2005,남자,"21. C82-C86,C96",비호지킨림프종,05-09세,18,1.0
2005,남자,"21. C82-C86,C96",비호지킨림프종,10-14세,34,1.8
2005,남자,"21. C82-C86,C96",비호지킨림프종,15-19세,36,2.2
2005,남자,"21. C82-C86,C96",비호지킨림프종,20-24세,36,1.8
2005,남자,"21. C82-C86,C96",비호지킨림프종,25-29세,39,2.0
2005,남자,"21. C82-C86,C96",비호지킨림프종,30-34세,61,2.7
2005,남자,"21. C82-C86,C96",비호지킨림프종,35-39세,80,3.6
2005,남자,"21. C82-C86,C96",비호지킨림프종,40-44세,96,4.3
2005,남자,"21. C82-C86,C96",비호지킨림프종,45-49세,144,7.1
2005,남자,"21. C82-C86,C96",비호지킨림프종,50-54세,149,10.5
2005,남자,"21. C82-C86,C96",비호지킨림프종,55-59세,144,12.9
2005,남자,"21. C82-C86,C96",비호지킨림프종,60-64세,157,16.6
2005,남자,"21. C82-C86,C96",비호지킨림프종,65-69세,185,24.7
2005,남자,"21. C82-C86,C96",비호지킨림프종,70-74세,137,29.7
2005,남자,"21. C82-C86,C96",비호지킨림프종,75-79세,86,34.4
2005,남자,"21. C82-C86,C96",비호지킨림프종,80-84세,59,44.8
2005,남자,"21. C82-C86,C96",비호지킨림프종,85세이상,21,34.6
2005,남자,"21. C82-C86,C96",비호지킨림프종,연령전체,1505,6.2
2005,여자,"21. C82-C86,C96",비호지킨림프종,00-04세,18,1.5
2005,여자,"21. C82-C86,C96",비호지킨림프종,05-09세,15,1.0
2005,여자,"21. C82-C86,C96",비호지킨림프종,10-14세,9,0.5
2005,여자,"21. C82-C86,C96",비호지킨림프종,15-19세,13,0.9
2005,여자,"21. C82-C86,C96",비호지킨림프종,20-24세,23,1.2
