업종명,신고일자,업소명,영업소 주소(도로명),영업소 주소(지번)
일반미용업,2014-11-11,정원겸헤어,전라남도 여수시 묘도2길 18 (묘도동),전라남도 여수시 묘도동 1063-7 
일반미용업,2014-11-28,여인의 정원(웅천점),전라남도 여수시 웅남4길 27 (웅천동),전라남도 여수시 웅천동 1705-5 
일반미용업,2014-03-11,씨엔씨헤어(C&C 헤어),전라남도 여수시 화산로 26 (화장동),전라남도 여수시 화장동 894-1 
일반미용업,2014-09-29,여기서 뽀까요,전라남도 여수시 돌산읍 평사로 239,전라남도 여수시 돌산읍 금봉리 872-18 
일반미용업,2015-01-02,가람미용실,전라남도 여수시 서교3길 3-2 (서교동),전라남도 여수시 서교동 642 
일반미용업,2015-01-14,까까 미용실,"전라남도 여수시 공화북4길 6-1, 1층 (공화동)",전라남도 여수시 공화동 730-2 
일반미용업,2015-01-21,김민경 헤어갤러리,전라남도 여수시 미평로 30-1 (미평동),전라남도 여수시 미평동 438-19 
일반미용업,2015-02-04,샤론헤어,전라남도 여수시 국동4길 10 (국동),전라남도 여수시 국동 697-6 
일반미용업,2015-02-10,B&S 헤어살롱,전라남도 여수시 예울마루로 35-20 (웅천동),전라남도 여수시 웅천동 1699-2 
일반미용업,2015-02-25,라엘헤어,"전라남도 여수시 신기북3길 23, 1층 (신기동)",전라남도 여수시 신기동 24-8 
일반미용업,2015-04-01,HAIR TODAY (헤어 투데이),"전라남도 여수시 선소로 72-13, 상가4동 2층 10호 (신기동, 신기부영3차)",전라남도 여수시 신기동 137 
일반미용업,2015-06-04,금자라,전라남도 여수시 남면 내외진길 20,전라남도 여수시 남면 우학리 682 
일반미용업,2015-06-10,김겸헤어포레 웅천점,"전라남도 여수시 예울마루로 37-15, 2층 (웅천동)",전라남도 여수시 웅천동 1696-2 
일반미용업,2015-06-16,멋쪄브러,전라남도 여수시 국동4길 38-1 (국동),전라남도 여수시 국동 940-4 
일반미용업,2015-07-10,바이주니헤어 학동1호점,전라남도 여수시 시청동5길 8 (학동),전라남도 여수시 학동 85-19 
일반미용업,2015-07-14,최은희헤어갤러리,"전라남도 여수시 대학로 16, 2층 (미평동)",전라남도 여수시 미평동 711-9 
일반미용업,2015-07-17,유경 하우스,전라남도 여수시 신기남1길 16-1 (신기동),전라남도 여수시 신기동 114-7 
일반미용업,2015-07-27,아르더헤어샵,전라남도 여수시 봉산남4길 23-33 (봉산동),전라남도 여수시 봉산동 272-4 
일반미용업,2015-08-19,아토헤어,전라남도 여수시 여문2로 85 (문수동),전라남도 여수시 문수동 455-10 
일반미용업,2015-09-02,봄헤어,전라남도 여수시 장성1길 10-1 (안산동),전라남도 여수시 안산동 722-11 
일반미용업,2015-10-13,꽃단장미용실,전라남도 여수시 신기남3길 29 (신기동),전라남도 여수시 신기동 107-5 
일반미용업,2015-11-19,엄수현 헤어샵,전라남도 여수시 무선중앙로 70 (선원동),전라남도 여수시 선원동 1248-1 
일반미용업,2015-11-27,까페머리,"전라남도 여수시 돌산읍 강남동로 46-3, 청솔3차상가동 107호",전라남도 여수시 돌산읍 우두리 1134-2 
일반미용업,2015-12-02,요술가위,"전라남도 여수시 신월2길 11, 2층 203호 (신월동, 신월코아루아파트 상가동)",전라남도 여수시 신월동 51 
일반미용업,2015-12-15,깔깔마녀,전라남도 여수시 새터로 17 (신기동),전라남도 여수시 신기동 91-3 
일반미용업,2015-12-22,듀꼬뱅,"전라남도 여수시 무선로 36, 1층 (학동)",전라남도 여수시 학동 58-1 
일반미용업,2015-12-28,지영헤어스토리,전라남도 여수시 흥국로 69 (신기동),전라남도 여수시 신기동 52-10 
일반미용업,2015-03-06,닥터모락(여수신기점),전라남도 여수시 선소로 86 (신기동),전라남도 여수시 신기동 109-12 
일반미용업,2015-03-05,제이피 스타일 헤어(JP style hair),"전라남도 여수시 여서동1길 27, 부영아파트 상가동 1층 1호 (여서동)",전라남도 여수시 여서동 242 부영아파트 
일반미용업,2016-01-15,최수현헤어,전라남도 여수시 신월로 618 (신월동),전라남도 여수시 신월동 8 
일반미용업,2016-01-25,헤어두,"전라남도 여수시 웅천로 261, 상가1동 105호 (웅천동, 웅천부영2차)",전라남도 여수시 웅천동 1232 
일반미용업,2016-02-26,바리깡,전라남도 여수시 새터로 96 (신기동),전라남도 여수시 신기동 12-1 
일반미용업,2016-03-09,이나경 헤어스케치,전라남도 여수시 소호4길 13-3 (소호동),전라남도 여수시 소호동 355-20 
일반미용업,2016-03-11,남성커트클럽 블루가이,전라남도 여수시 여문2로 97 (문수동),전라남도 여수시 문수동 462-7 
일반미용업,2016-03-16,주니헤어,전라남도 여수시 여서로 146-2 (여서동),전라남도 여수시 여서동 489-1 
일반미용업,2016-03-24,봄날,"전라남도 여수시 웅천중앙로 80, 1층 (웅천동)",전라남도 여수시 웅천동 1678-2 
일반미용업,2016-03-29,The 봄헤어,"전라남도 여수시 양지1길 3, 상가동 105호 (미평동)",전라남도 여수시 미평동 807 
일반미용업,2016-04-07,머리대통령,"전라남도 여수시 무선로 12, 현대상가 1층 108호 (학동)",전라남도 여수시 학동 58-19 현대상가 
일반미용업,2016-04-15,WT메소드 두피탈모,전라남도 여수시 시청동1길 17 (학동),전라남도 여수시 학동 99-7 
일반미용업,2016-04-20,지지지 헤어#,"전라남도 여수시 여서동1길 21-1, 부영5단지 상가 1층 17호 (여서동)",전라남도 여수시 여서동 243 부영아파트 
일반미용업,2016-04-22,샤르망,전라남도 여수시 덕충2길 37 (덕충동),전라남도 여수시 덕충동 1797 
일반미용업,2016-04-27,살롱 드 제이,"전라남도 여수시 웅남1길 5-11, 1층 (웅천동)",전라남도 여수시 웅천동 1662-4 
일반미용업,2016-05-18,수현미용실,전라남도 여수시 양지1길 10 (미평동),전라남도 여수시 미평동 760-8 
일반미용업,2016-05-19,모모살롱,전라남도 여수시 구봉길 3 (신월동),전라남도 여수시 신월동 1-10 
일반미용업,2016-06-01,우아헤어살롱,"전라남도 여수시 망마로 47, 2층 (신기동)",전라남도 여수시 신기동 109-7 
일반미용업,2016-06-20,김연선 헤어뷰,전라남도 여수시 돌산읍 강남동로 46-19,전라남도 여수시 돌산읍 우두리 1132-1 
일반미용업,2016-07-08,Happy hair story(행복한 머리),"전라남도 여수시 소라면 죽림4길 62-16, 1층",전라남도 여수시 소라면 죽림리 1142-4 
일반미용업,2016-07-08,블라썸헤어,"전라남도 여수시 여서1로 32, 4동 1층 2호 (여서동, 상가)",전라남도 여수시 여서동 479 
일반미용업,2016-08-02,진미용실,"전라남도 여수시 봉계대곡길 50, 2층 203호 (봉계동)",전라남도 여수시 봉계동 5-25 
일반미용업,2016-09-13,몽실이,전라남도 여수시 소라면 죽림로 65,전라남도 여수시 소라면 죽림리 1139-7 
일반미용업,2016-10-14,큐사랑,전라남도 여수시 소라면 죽림중앙로 30-41,전라남도 여수시 소라면 죽림리 1193-6 
일반미용업,2016-11-09,헤어드레싱 by 은희,"전라남도 여수시 선소로 62, 상가4동 2층 5호 (신기동, 신기부영3단지)",전라남도 여수시 신기동 139 
일반미용업,2016-11-15,머리하는 날,전라남도 여수시 미평로 29 (미평동),전라남도 여수시 미평동 435-12 
일반미용업,2016-11-16,비비헤어,전라남도 여수시 선소로 86 (신기동),전라남도 여수시 신기동 109-12 
일반미용업,2016-11-28,헤어꽤이쁨,"전라남도 여수시 신기남2길 11, 1층 (신기동)",전라남도 여수시 신기동 115-1 
일반미용업,2016-12-06,스타일'S,전라남도 여수시 여문문화2길 4 (문수동),전라남도 여수시 문수동 113-7 
일반미용업,2016-12-20,아리따운,전라남도 여수시 어항로 3 (봉산동),전라남도 여수시 봉산동 282-4 
일반미용업,2016-12-29,수지헤어샵,"전라남도 여수시 좌수영로 437, 둔덕주공아파트 복합상가 1층 104호 (둔덕동)",전라남도 여수시 둔덕동 464 주공아파트 
일반미용업,2016-03-04,효정헤어,전라남도 여수시 신기남1길 30-7 (신기동),전라남도 여수시 신기동 111-4 
일반미용업,2017-01-11,박샵,전라남도 여수시 신기남1길 26-1 (신기동),전라남도 여수시 신기동 112-7 
일반미용업,2017-01-16,젠틀 헤어샵,"전라남도 여수시 선원3길 10-18, 1층 (선원동)",전라남도 여수시 선원동 150-23 
일반미용업,2017-02-08,"제이랑 헤어,염색",전라남도 여수시 만성로 103 (미평동),전라남도 여수시 미평동 700-9 
일반미용업,2017-02-13,어뮤즈 살롱,전라남도 여수시 소라면 죽림3길 17-7,전라남도 여수시 소라면 죽림리 1195-4 
일반미용업,2017-02-27,H 헤어,전라남도 여수시 충무오거리길 20 (교동),전라남도 여수시 교동 77 
일반미용업,2017-02-28,나릇헤어,전라남도 여수시 도원로 159 (선원동),전라남도 여수시 선원동 1344-8 
일반미용업,2017-03-07,짱구머리,전라남도 여수시 용수길 22-1 (둔덕동),전라남도 여수시 둔덕동 189-24 
일반미용업,2017-03-14,상아 미용실,전라남도 여수시 봉강1길 6 (봉강동),전라남도 여수시 봉강동 404-2 
일반미용업,2017-03-15,룬 헤어,전라남도 여수시 동문로 65 (관문동),전라남도 여수시 관문동 444 
일반미용업,2017-03-23,hair by 쏭,전라남도 여수시 덕양로 170 (화장동),전라남도 여수시 화장동 878-11 
일반미용업,2017-04-06,러블리 헤어,전라남도 여수시 좌수영로 682-25 (봉계동),전라남도 여수시 봉계동 32-28 
일반미용업,2017-04-19,혜영이네 미장원,전라남도 여수시 무선6길 5 (선원동),전라남도 여수시 선원동 1235-7 
일반미용업,2017-04-27,FROM. B 헤어,전라남도 여수시 좌수영로 322 (오림동),전라남도 여수시 오림동 395-2 
일반미용업,2017-05-04,빨강 헤어,전라남도 여수시 문수로 89 (문수동),전라남도 여수시 문수동 117-2 
일반미용업,2017-05-17,하루헤어,전라남도 여수시 신월로 615 (신월동),전라남도 여수시 신월동 3-5 
일반미용업,2017-05-18,바이주니헤어 여서동2호점,전라남도 여수시 여서1로 57 (여서동),전라남도 여수시 여서동 213-3 
일반미용업,2017-06-05,해령 미용실,"전라남도 여수시 망마로 54, 부영3차상가 1동 2층 2호 (신기동)",전라남도 여수시 신기동 137 부영3차상가 2층 1동 2호
일반미용업,2017-06-23,H. J  헤어샾,전라남도 여수시 여서1로 25 (여서동),전라남도 여수시 여서동 455-9 
일반미용업,2017-07-05,O2 헤어,전라남도 여수시 좌수영로 39 (광무동),전라남도 여수시 광무동 152-1 
일반미용업,2017-07-14,J 스타일,전라남도 여수시 충무로 51 (충무동),전라남도 여수시 충무동 511-1 
일반미용업,2017-07-20,너먼저 뷰티#(U First Beauty Shop),전라남도 여수시 성산3길 20 (화장동),전라남도 여수시 화장동 795-4 
일반미용업,2017-08-08,머리에 반하다,"전라남도 여수시 문수로 147-1, 1층 (문수동)",전라남도 여수시 문수동 82-5 
일반미용업,2017-08-29,머리애 봄,전라남도 여수시 연등8길 64 (연등동),전라남도 여수시 연등동 665-1 
일반미용업,2017-09-01,S#(에스 샵),전라남도 여수시 웅천로 327 (웅천동),전라남도 여수시 웅천동 1783-4 
일반미용업,2017-09-07,도도헤어#,전라남도 여수시 망마로 77 (신기동),전라남도 여수시 신기동 117-10 
일반미용업,2017-09-14,뷰티 뷰띠끄,전라남도 여수시 시청동1길 29 (학동),전라남도 여수시 학동 175-9 
일반미용업,2017-09-18,대박미용실,"전라남도 여수시 여문2로 15, 115호 (문수동, 문수주공 상가동)",전라남도 여수시 문수동 797 
일반미용업,2017-09-26,이미영 헤어,전라남도 여수시 무선5길 21 (선원동),전라남도 여수시 선원동 1247-4 
일반미용업,2017-11-08,지오 프로패션 헤어,"전라남도 여수시 소라면 덕양로 96, 107동 208호 (죽림 호반베르디움 상가)",전라남도 여수시 소라면 죽림리 1117 죽림 호반베르디움 
일반미용업,2017-11-28,수 헤어,전라남도 여수시 여서로 136 (여서동),전라남도 여수시 여서동 489-1 현대건설아파트 
일반미용업,2017-12-15,로이드 밤,전라남도 여수시 소라면 죽림로 7,전라남도 여수시 소라면 죽림리 1229-3 
일반미용업,2017-12-18,엣지 헤어,전라남도 여수시 신기남4길 5 (신기동),전라남도 여수시 신기동 69-1 
일반미용업,2017-12-21,채륜,전라남도 여수시 예울마루로 37-53 (웅천동),전라남도 여수시 웅천동 1696-3 
일반미용업,2017-12-28,머리하는집,전라남도 여수시 학동5길 5 (학동),전라남도 여수시 학동 31-5 
일반미용업,2017-04-05,헤어 수 명작,"전라남도 여수시 쌍봉로 370, 중앙하이츠아파트 상가동 1층 105호 (둔덕동)",전라남도 여수시 둔덕동 583 중앙하이츠아파트 
일반미용업,2017-11-29,봉미리메르시 2호점,전라남도 여수시 여문문화1길 36 (여서동),전라남도 여수시 여서동 214-4 
일반미용업,2018-01-02,김시라 헤어샵,"전라남도 여수시 시청로 84, 상가15동 104호 (선원동, 금호아파트)",전라남도 여수시 선원동 53 금호아파트 
일반미용업,2018-01-04,커트하다,"전라남도 여수시 웅천로 190, 여수웅천사랑으로부영5차아파트 상가1동 104호 (웅천동)",전라남도 여수시 웅천동 1853 여수웅천사랑으로부영5차아파트 
일반미용업,2018-01-22,김설희 헤어 갤러리,"전라남도 여수시 문수로 51, 1층 (문수동)",전라남도 여수시 문수동 180-2 
일반미용업,2018-02-12,박지민스타일에비뉴,전라남도 여수시 선소로 27 (학동),전라남도 여수시 학동 182-10 
일반미용업,2018-03-06,퀸즈 헤나 전문샵,"전라남도 여수시 신기남길 10, 참된교회 (신기동)",전라남도 여수시 신기동 121-7 참된교회 
일반미용업,2018-03-15,나겸 미용실,전라남도 여수시 소라면 죽림2길 3-15,전라남도 여수시 소라면 죽림리 1202-3 
일반미용업,2018-02-13,헤어카페,전라남도 여수시 돌산읍 강남1길 29,전라남도 여수시 돌산읍 우두리 1032-8 
일반미용업,2018-04-18,샤크헤어,전라남도 여수시 통제영3길 10-10 (교동),전라남도 여수시 교동 345-2 
일반미용업,2018-06-07,헤어스티지,"전라남도 여수시 웅남1길 6-10, 1층 (웅천동)",전라남도 여수시 웅천동 1661-7 
일반미용업,2018-06-15,김미연 헤어,"전라남도 여수시 문수6길 25, 1층 (문수동)",전라남도 여수시 문수동 194-10 
일반미용업,2018-06-20,까까뽀까,"전라남도 여수시 박람회길 70, 시티프라디움상가 3동  지하1층 A120호 (덕충동)",전라남도 여수시 덕충동 2033 
일반미용업,2018-06-22,헤어살롱 헤르츠,"전라남도 여수시 박람회길 46, 동성노블리스 105동 203호 (덕충동)",전라남도 여수시 덕충동 2041 
일반미용업,2018-06-26,민헤어살롱,전라남도 여수시 흥국로 41 (학동),전라남도 여수시 학동 30-7 
일반미용업,2018-07-23,하율 헤어샵,전라남도 여수시 무선중앙로 61 (선원동),전라남도 여수시 선원동 1246-9 
일반미용업,2018-07-26,오늘좀예쁨,전라남도 여수시 대교로 23 (봉산동),전라남도 여수시 봉산동 243-5 
일반미용업,2018-08-29,꼼꼼헤어,"전라남도 여수시 양지1길 3, 지하층 2호 (미평동, 선경아파트)",전라남도 여수시 미평동 807 선경아파트 
일반미용업,2018-09-07,살롱티-헤어,전라남도 여수시 양지5길 27-1 (미평동),전라남도 여수시 미평동 739-1 
일반미용업,2018-09-13,더샵헤어살롱,전라남도 여수시 동문로 128-2 (공화동),전라남도 여수시 공화동 669 
일반미용업,2018-09-14,Urban wave(어반웨이브),전라남도 여수시 무선6길 33 (선원동),전라남도 여수시 선원동 1281-2 
일반미용업,2018-09-28,서정금 뷰티헤어,"전라남도 여수시 장군산길 12, 경남아파트 상가동 1층 1호 (여서동)",전라남도 여수시 여서동 43-3 경남아파트 
일반미용업,2018-10-01,바이주니 헤어하우스(메가박스 웅천점),"전라남도 여수시 신월로 96, 1층 105,106,107호 (웅천동)",전라남도 여수시 웅천동 1720-1 
일반미용업,2018-10-12,금잔디 미용실,전라남도 여수시 버드나무길 14 (봉강동),전라남도 여수시 봉강동 307 
