관리기관명,소재지지번주소,소재지도로명주소,카메라대수,카메라화소,촬영방면,보관일수,설치연도,위도,경도,데이터기준일자
광주광역시 사회재난과,광산구 쌍암동 694-3,광산구 첨단강변로99번길 22,1,200만,360도,30일,2018,35.217364,126.852597,2024-06-30
광주광역시 사회재난과,광산구 쌍암동 694-3,광산구 첨단강변로99번길 22,1,200만,360도,30일,2023,35.217364,126.852597,2024-06-30
광주광역시 사회재난과,광산구 안청동 275-29,,1,200만,360도,30일,2018,35.216665,126.80494,2024-06-30
광주광역시 사회재난과,광산구 안청동 275-29,,1,200만,360도,30일,2022,35.216665,126.80494,2024-06-30
광주광역시 사회재난과,광산구 안청동 275-29,,1,200만,360도,30일,2023,35.216665,126.80494,2024-06-30
광주광역시 사회재난과,광산구 안청동 275-29,,1,200만,360도,30일,2024,35.216665,126.80494,2024-06-30
광주광역시 사회재난과,광산구 안청동 731-4,광산구 하남산단9번로 153,1,200만,360도,30일,2013,35.213511,126.813129,2024-06-30
광주광역시 사회재난과,광산구 안청동 731-4,광산구 하남산단9번로 153,1,200만,360도,30일,2018,35.213511,126.813129,2024-06-30
광주광역시 사회재난과,광산구 안청동 731-4,광산구 하남산단9번로 153,1,200만,360도,30일,2019,35.213511,126.813129,2024-06-30
광주광역시 사회재난과,광산구 오선동 270-81,광산구 하남산단6번로 79,1,200만,360도,30일,2018,35.202522,126.804121,2024-06-30
광주광역시 사회재난과,광산구 오선동 270-81,광산구 하남산단6번로 79,1,200만,360도,30일,2023,35.202522,126.804121,2024-06-30
광주광역시 사회재난과,광산구 오선동 270-81,광산구 하남산단6번로 79,1,200만,360도,30일,2023,35.202522,126.804121,2024-06-30
광주광역시 사회재난과,광산구 오선동 270-84 ,광산구 하남산단6번로 5,1,200만,360도,30일,2018,35.202496,126.795405,2024-06-30
광주광역시 사회재난과,광산구 오선동 270-84 ,광산구 하남산단6번로 5,1,200만,360도,30일,2022,35.202496,126.795405,2024-06-30
광주광역시 사회재난과,광산구 오선동 270-84 ,광산구 하남산단6번로 5,1,200만,360도,30일,2024,35.202496,126.795405,2024-06-30
광주광역시 사회재난과,광산구 장덕동 505-51,,1,200만,360도,30일,2018,35.202471,126.81047,2024-06-30
광주광역시 사회재난과,광산구 장덕동 505-51,,1,200만,360도,30일,2022,35.202471,126.81047,2024-06-30
광주광역시 사회재난과,광산구 장덕동 505-51,,1,200만,360도,30일,2024,35.202471,126.81047,2024-06-30
광주광역시 사회재난과,광산구 옥동 31-16,광산구 평동로 819,1,200만,360도,30일,2018,35.124795,126.763828,2024-06-30
광주광역시 사회재난과,광산구 옥동 31-16,광산구 평동로 819,1,200만,360도,30일,2022,35.124795,126.763828,2024-06-30
광주광역시 사회재난과,광산구 옥동 31-16,광산구 평동로 819,1,200만,360도,30일,2024,35.124795,126.763828,2024-06-30
광주광역시 사회재난과,광산구 옥동 1235-28,광산구 평동로803번길 26,2,200만,360도,30일,2022,35.126141,126.762172,2024-06-30
광주광역시 사회재난과,광산구 옥동 1235-28,광산구 평동로803번길 26,2,200만,360도,30일,2022,35.126141,126.762172,2024-06-30
광주광역시 사회재난과,광산구 용동 670-5,광산구 평동산단2번로 58,1,200만,360도,30일,2019,35.133033,126.75572,2024-06-30
광주광역시 사회재난과,광산구 용동 670-5,광산구 평동산단2번로 58,1,200만,360도,30일,2023,35.133033,126.75572,2024-06-30
광주광역시 사회재난과,광산구 용동 670-5,광산구 평동산단2번로 58,1,200만,360도,30일,2024,35.133033,126.75572,2024-06-30
광주광역시 사회재난과,광산구 우산동 1063-1,광산구 사암로118번길 116,2,200만,360도,30일,2022,35.154611,126.813825,2024-06-30
광주광역시 사회재난과,광산구 우산동 1063-1,광산구 사암로118번길 116,2,200만,360도,30일,2022,35.154611,126.813825,2024-06-30
광주광역시 사회재난과,광산구 우산동 1072-4,광산구 사암로92번길 79-3,2,200만,360도,30일,2022,35.152663,126.811217,2024-06-30
광주광역시 사회재난과,광산구 우산동 1076-1,광산구 사암로92번길 23-46,1,200만,360도,30일,2019,35.153612,126.80928,2024-06-30
광주광역시 사회재난과,광산구 우산동 1076-1,광산구 사암로92번길 23-46,2,200만,360도,30일,2019,35.153612,126.80928,2024-06-30
광주광역시 사회재난과,광산구 우산동 1076-1,광산구 사암로92번길 23-46,1,200만,360도,30일,2023,35.153612,126.80928,2024-06-30
광주광역시 사회재난과,광산구 우산동 1038-4,광산구 우산로 138,1,200만,360도,30일,2018,35.156185,126.815408,2024-06-30
광주광역시 사회재난과,광산구 우산동 1038-4,광산구 우산로 138,1,200만,360도,30일,2021,35.156185,126.815408,2024-06-30
광주광역시 사회재난과,광산구 우산동 1038-4,광산구 우산로 138,1,200만,360도,30일,2024,35.156185,126.815408,2024-06-30
광주광역시 사회재난과,광산구 우산동 1094,,2,200만,360도,30일,2013,35.161239,126.807784,2024-06-30
광주광역시 사회재난과,광산구 우산동 111-1,,1,200만,360도,30일,2022,35.143024,126.826594,2024-06-30
광주광역시 사회재난과,광산구 우산동 111-1,,1,200만,360도,30일,2023,35.143024,126.826594,2024-06-30
광주광역시 사회재난과,광산구 우산동 1192-2,,1,200만,360도,30일,2020,35.156548,126.81065,2024-06-30
광주광역시 사회재난과,광산구 우산동 1192-2,,1,200만,360도,30일,2018,35.156548,126.81065,2024-06-30
광주광역시 사회재난과,광산구 우산동 1192-2,,1,200만,360도,30일,2023,35.156548,126.81065,2024-06-30
광주광역시 사회재난과,광산구 우산동 1192-2,,1,200만,360도,30일,2024,35.156548,126.81065,2024-06-30
광주광역시 사회재난과,광산구 우산동 1590-5,광산구 사암로172번길 70,2,200만,360도,30일,2022,35.159437,126.811719,2024-06-30
광주광역시 사회재난과,광산구 우산동 1590-5,광산구 사암로172번길 70,2,200만,360도,30일,2022,35.159437,126.811719,2024-06-30
광주광역시 사회재난과,광산구 우산동 1605-1,광산구 사암로171번길 78,1,200만,360도,30일,2022,35.159996,126.80344,2024-06-30
광주광역시 사회재난과,광산구 우산동 1605-1,광산구 사암로171번길 78,1,200만,360도,30일,2023,35.159996,126.80344,2024-06-30
광주광역시 사회재난과,광산구 우산동 1605-1,광산구 사암로171번길 78,1,200만,360도,30일,2024,35.159996,126.80344,2024-06-30
광주광역시 사회재난과,광산구 운남동 387-34,광산구 목련로217번길 22,2,200만,360도,30일,2022,35.173462,126.821376,2024-06-30
광주광역시 사회재난과,광산구 운남동 387-34,광산구 목련로217번길 22,1,200만,360도,30일,2022,35.173462,126.821376,2024-06-30
광주광역시 사회재난과,광산구 운남동 761-18,,3,200만,360도,30일,2020,35.17348,126.825357,2024-06-30
광주광역시 사회재난과,광산구 운남동 761-18,,1,200만,360도,30일,2018,35.17348,126.825357,2024-06-30
광주광역시 사회재난과,광산구 운남동 770-1,광산구 목련로273번안길 111,1,200만,360도,30일,2018,35.176299,126.818573,2024-06-30
광주광역시 사회재난과,광산구 운남동 770-1,광산구 목련로273번안길 111,1,200만,360도,30일,2022,35.176299,126.818573,2024-06-30
광주광역시 사회재난과,광산구 운남동 770-1,광산구 목련로273번안길 111,1,200만,360도,30일,2024,35.176299,126.818573,2024-06-30
광주광역시 사회재난과,광산구 운남동 777-2,광산구 목련로273번길 52,2,200만,360도,30일,2020,35.177009,126.825509,2024-06-30
광주광역시 사회재난과,광산구 운남동 777-2,광산구 목련로273번길 52,1,200만,360도,30일,2018,35.177009,126.825509,2024-06-30
광주광역시 사회재난과,광산구 운남동 777-2,광산구 목련로273번길 52,1,200만,360도,30일,2024,35.177009,126.825509,2024-06-30
광주광역시 사회재난과,광산구 운남동 786-7,광산구 목련로153번길 61,2,200만,360도,30일,2022,35.174697,126.814459,2024-06-30
광주광역시 사회재난과,광산구 운남동 792-19,,1,200만,360도,30일,2013,35.174047,126.813797,2024-06-30
광주광역시 사회재난과,광산구 운남동 792-19,,1,200만,360도,30일,2022,35.174047,126.813797,2024-06-30
광주광역시 사회재난과,광산구 운남동 792-19,,1,200만,360도,30일,2024,35.174047,126.813797,2024-06-30
광주광역시 사회재난과,남구 월산동 981-83,남구 월광1길 9-2,1,200만,360도,30일,2019,35.14393,126.8946,2024-06-30
광주광역시 사회재난과,남구 월산동 981-83,남구 월광1길 9-2,1,200만,360도,30일,2024,35.14393,126.8946,2024-06-30
광주광역시 사회재난과,광산구 운수동 66-50,광산구 어등대로563번길 12,2,200만,360도,30일,2022,35.152834,126.784801,2024-06-30
광주광역시 사회재난과,광산구 월계동 790-1,광산구 월계로34번길 40,1,200만,360도,30일,2024,35.210732,126.834616,2024-06-30
광주광역시 사회재난과,광산구 월계동 755-5,광산구 첨단중앙로181번길 104,3,200만,360도,30일,2020,35.218162,126.830916,2024-06-30
광주광역시 사회재난과,광산구 월계동 757-9,,1,200만,360도,30일,2018,35.222924,126.840983,2024-06-30
광주광역시 사회재난과,광산구 월계동 757-9,,1,200만,360도,30일,2022,35.222924,126.840983,2024-06-30
광주광역시 사회재난과,광산구 월계동 757-9,,1,200만,360도,30일,2024,35.222924,126.840983,2024-06-30
광주광역시 사회재난과,광산구 월계동 761-2,,1,200만,360도,30일,2022,35.218453,126.828723,2024-06-30
광주광역시 사회재난과,광산구 월계동 761-2,,1,200만,360도,30일,2024,35.218453,126.828723,2024-06-30
광주광역시 사회재난과,광산구 월곡동 683-1,광산구 풍영로 47,3,200만,360도,30일,2022,35.176335,126.811676,2024-06-30
광주광역시 사회재난과,광산구 월계동 787-3,광산구 월계로34번길 22-6,1,200만,360도,30일,2022,35.209953,126.834277,2024-06-30
광주광역시 사회재난과,광산구 월계동 787-3,광산구 월계로34번길 22-6,1,200만,360도,30일,2024,35.209953,126.834277,2024-06-30
광주광역시 사회재난과,광산구 월계동 796-14,광산구 첨단내촌로 1,1,200만,360도,30일,2022,35.207276,126.835484,2024-06-30
광주광역시 사회재난과,광산구 월계동 796-14,광산구 첨단내촌로 1,1,200만,360도,30일,2024,35.207276,126.835484,2024-06-30
광주광역시 사회재난과,광산구 월계동 802-2,광산구 첨단내촌로35번길 17,1,200만,360도,30일,2018,35.209995,126.836161,2024-06-30
광주광역시 사회재난과,광산구 월계동 802-2,광산구 첨단내촌로35번길 17,3,200만,360도,30일,2024,35.209995,126.836161,2024-06-30
광주광역시 사회재난과,광산구 월계동 823-2,광산구 월계로140번길 10,3,200만,360도,30일,2021,35.213123,126.840814,2024-06-30
광주광역시 사회재난과,광산구 월계동 823-2,광산구 월계로140번길 10,1,200만,360도,30일,2024,35.213123,126.840814,2024-06-30
광주광역시 사회재난과,광산구 월계동 829-1,,4,200만,360도,30일,2021,35.211489,126.842644,2024-06-30
광주광역시 사회재난과,광산구 월계동 838-7,광산구 산월로3번길 27,2,200만,360도,30일,2022,35.210137,126.837612,2024-06-30
광주광역시 사회재난과,광산구 월계동 838-7,광산구 산월로3번길 27,2,200만,360도,30일,2022,35.210137,126.837612,2024-06-30
광주광역시 사회재난과,광산구 월계동 846-2,광산구 산월로21번길 21,1,200만,360도,30일,2022,35.210022,126.839663,2024-06-30
광주광역시 사회재난과,광산구 월계동 846-2,광산구 산월로21번길 21,2,200만,360도,30일,2024,35.210022,126.839663,2024-06-30
광주광역시 사회재난과,광산구 산월동 880-3,,2,200만,360도,30일,2022,35.205336,126.843963,2024-06-30
광주광역시 사회재난과,광산구 산월동 880-3,,1,200만,360도,30일,2022,35.205336,126.843963,2024-06-30
광주광역시 사회재난과,광산구 월계동 864-7,광산구 첨단내촌로 16,3,200만,360도,30일,2021,35.20873,126.837267,2024-06-30
광주광역시 사회재난과,광산구 월계동 888-4,광산구 첨단중앙로116번길 20,2,200만,360도,30일,2020,35.215751,126.843982,2024-06-30
광주광역시 사회재난과,광산구 월계동 888-4,광산구 첨단중앙로116번길 20,1,200만,360도,30일,2020,35.215751,126.843982,2024-06-30
광주광역시 사회재난과,광산구 월계동 888-4,광산구 첨단중앙로116번길 20,1,200만,360도,30일,2018,35.215751,126.843982,2024-06-30
광주광역시 사회재난과,광산구 월계동 890-1,광산구 첨단중앙로106번길 16,1,200만,360도,30일,2020,35.215367,126.84399,2024-06-30
광주광역시 사회재난과,광산구 월계동 890-1,광산구 첨단중앙로106번길 16,1,200만,360도,30일,2022,35.215367,126.84399,2024-06-30
광주광역시 사회재난과,광산구 월계동 890-1,광산구 첨단중앙로106번길 16,1,200만,360도,30일,2023,35.215367,126.84399,2024-06-30
광주광역시 사회재난과,광산구 월계동 848-1,광산구 산월로21번길 26,1,200만,360도,30일,2018,35.211336,126.840383,2024-06-30
광주광역시 사회재난과,광산구 월계동 848-1,광산구 산월로21번길 26,2,200만,360도,30일,2024,35.211336,126.840383,2024-06-30
광주광역시 사회재난과,광산구 월곡동 319-14,광산구 월곡중앙로54번길 21-7,1,200만,360도,30일,2022,35.171088,126.812281,2024-06-30
광주광역시 사회재난과,광산구 월곡동 319-14,광산구 월곡중앙로54번길 21-7,1,200만,360도,30일,2023,35.171088,126.812281,2024-06-30
광주광역시 사회재난과,광산구 월곡동 510-8,광산구 산정공원로60번길 22,1,200만,360도,30일,2018,35.172638,126.807339,2024-06-30
광주광역시 사회재난과,광산구 월곡동 510-8,광산구 산정공원로60번길 22,3,200만,360도,30일,2024,35.172638,126.807339,2024-06-30
광주광역시 사회재난과,광산구 월곡동 51-7,광산구 월곡중앙로 13,1,200만,360도,30일,2018,35.167476,126.810701,2024-06-30
광주광역시 사회재난과,광산구 월곡동 51-7,광산구 월곡중앙로 13,1,200만,360도,30일,2022,35.167476,126.810701,2024-06-30
광주광역시 사회재난과,광산구 월곡동 51-7,광산구 월곡중앙로 13,1,200만,360도,30일,2023,35.167476,126.810701,2024-06-30
광주광역시 사회재난과,광산구 월곡동 517-5,광산구 산정공원로28번길 45,2,200만,360도,30일,2019,35.171169,126.808035,2024-06-30
광주광역시 사회재난과,광산구 월곡동 517-5,광산구 산정공원로28번길 45,1,200만,360도,30일,2023,35.171169,126.808035,2024-06-30
광주광역시 사회재난과,광산구 월곡동 579-6,광산구 목련로142번길 90,1,200만,360도,30일,2022,35.168875,126.816705,2024-06-30
광주광역시 사회재난과,광산구 월곡동 579-6,광산구 목련로142번길 90,1,200만,360도,30일,2022,35.168875,126.816705,2024-06-30
광주광역시 사회재난과,광산구 월곡동 579-6,광산구 목련로142번길 90,1,200만,360도,30일,2023,35.168875,126.816705,2024-06-30
광주광역시 사회재난과,광산구 월곡동 583-6,광산구 월곡로72번길 17,2,200만,360도,30일,2022,35.167051,126.815893,2024-06-30
광주광역시 사회재난과,광산구 월곡동 583-6,광산구 월곡로72번길 17,1,200만,360도,30일,2024,35.167051,126.815893,2024-06-30
광주광역시 사회재난과,광산구 월곡동 593-7,광산구 월곡반월로16번길 23,1,200만,360도,30일,2008,35.16694,126.814142,2024-06-30
광주광역시 사회재난과,광산구 월곡동 593-7,광산구 월곡반월로16번길 23,1,200만,360도,30일,2022,35.16694,126.814142,2024-06-30
