년도,지점명칭,목적,지목,지역,면적(제곱미터),시료깊이(m),카드뮴(mg_kg),구리(mg_kg),비소(mg_kg),수은(mg_kg),납(mg_kg),6가크롬(mg_kg),아연(mg_kg),니켈(mg_kg),불소(mg_kg),유기인(mg_kg),폴리클로리네이티드비페닐(PCBs)(mg_kg),시안(mg_kg),페놀류(mg_kg),벤젠(mg_kg),톨루엔(mg_kg),에틸벤젠(mg_kg),크실렌(mg_kg),석유계총탄화수소(TPH)(mg_kg),트리클로로에틸렌(TCE)(mg_kg),테트라클로로에틸렌(PCE)(mg_kg),벤조(a)피렌(mg_kg),12디클로로에탄(mg_kg),수소이온농도(pH)
2022,우리폐차장,교통관련시설지역,잡종지(2지역),2지역,6298,0~15cm,1.58,8.1,5.38,0.02,23.5,0,105.4,2.5,371,,0,0,0,0,0,0,0,51,,,,,7.3
2022,(유)호남자동차폐차장,교통관련시설지역,대지(2지역),2지역,10124,0~15cm,1.62,10.7,5.2,0.03,22.7,0,102.7,4.9,239,,,0,,,,,,,,,,,6.6
2022,완주산단정수장,산업단지 및 공장지역,잡종지(2지역),2지역,10400,0~30,6.42,27.7,31.85,0.01,136.1,0,450.7,12.8,226,,0,0,0,0,0,0,0,0,,,,,6.7
2022,완주산업단지,산업단지 및 공장지역,잡종지(2지역),2지역,10594,0~30,4.72,10.2,4.59,0.03,47.2,0,211.8,11.1,206,,0,0,0,0,0,0,0,0,,,,,6.4
2022,완주과학산업단지,산업단지 및 공장지역,잡종지(2지역),2지역,3404,0~30,5.05,13.5,4.97,0.04,14.1,0,110,10.1,178,,0,0,0,0,0,0,0,104,,,,,6.1
2022,완주테크노밸리,산업단지 및 공장지역,공원용지,1지역,17747,0~30,3.45,7.3,7.03,0.04,12.5,0,37.5,7.4,,,,0,,,,,,,,,,,5.9
2022,폐수종말처리장,공장폐수 유입지역,잡종지(3지역),3지역,30400,0~30,3.47,9.2,4.8,0.02,16.6,0,62.5,11.2,367,,0,0,0,0,0,0,0,59,,,,,6.2
2022,모악산주차장,교통관련시설지역,주차장,3지역,28209,0~30,4.44,15.9,5.5,0.04,14.3,0,108.2,9.8,246,,0,0,0,0,0,0,0,139,,,,,6.1
2022,둔산영어도서관,산업단지 주변 등의 주거지역,공원용지,1지역,15847,0~30,3.41,5.9,2.68,0.02,12.1,0,58.2,11.8,,,,0,,,,,,,,,,,6.4
2022,둔산근린공원,어린이 놀이시설지역,공원용지,1지역,75847,0~30,3.12,6.4,5.06,0.03,20.8,0,38.3,9,,,,0,,,,,,,,,,,5.7
2022,완주대대사격장,사격장 관련시설지역,잡종지(3지역),3지역,9628,0~30,2.57,8.7,9.19,0.04,40.1,0,46.9,9.8,310,,0,0,0,0,0,0,0,129,,,,,5.6
2022,주식회사 팜덕세븐,산업단지 및 공장지역,공장용지,3지역,3488,0~0.15m,2.18,6.4,4.18,0.01,18.1,0,75.7,2.9,154,,0,0,0,0,0,0,0,0,0,0,,0,5.9
2022,단양선교관 선교식품,산업단지 및 공장지역,공장용지,3지역,1770,0~0.15m,2.53,36.8,3.34,0.01,16.2,0,170.9,4.2,271,,0,0,0,0,0,0,0,0,0,0,,0,6.1
2022,진안군 생활폐기물매립장,폐기물 처리 및 재활용 관련 지역,임야,2지역,4236,0~0.15m,3.07,11.5,3.46,0.01,14.7,0,91.6,3.9,,,,0,,,,,,,,,,,5.9
2022,진안폐차장,교통관련시설지역,잡종지(2지역),2지역,1210,0~0.15m,2.52,30.7,9.77,0.05,43.7,0,320.5,11.4,305,,0,0,0,0,0,0,0,256,,,,,6.6
2022,진안현대모터스,교통관련시설지역,창고용지,2지역,962,0~0.15m,3.58,6.3,2.89,0.01,16,0,144,3.2,218,,0,0,0,0,0,0,0,85,,,,,6.7
2022,진안광림폐차장,교통관련시설지역,잡종지(2지역),2지역,4126,0~0.15m,3.58,61.5,5.15,0.08,106.3,0,567,13.1,288,,0,0,0,0,0,0,0,546,,,,,6.7
2022,고향마을아파트,어린이 놀이시설지역,대지(1지역),1지역,13489,0~0.15m,2.78,6.3,5.12,0.01,20.6,0,111.8,4.8,317,,,0,,,,,,,,,,,6.5
2022,(주)풀무원다논,산업단지 및 공장지역,공장용지,3지역,119936,0~15m,4.07,15.6,23.48,0.02,34.5,0,49.4,12.4,349,,0,0,0,0,0,0,0,196,0,0,,0,6.2
2022,(유)청솔아스콘,공장폐수 유입지역,공장용지,3지역,14756,0~15m,3.89,4.4,3.16,0,15.2,0,106.1,2.4,485,,0,0,0,0,0,0,0,72,0,0,,0,7.5
2022,(유)덕유환경개발,공장폐수 유입지역,잡종지(3지역),3지역,3814,0~15m,2.22,7.5,3.39,0.02,14.7,0,43.6,8.4,175,,0,0,0,0,0,0,0,65,,,,,6.8
2022,(주)엠제이스틸,금속제련소 지역,공장용지,3지역,9597,0~15m,3.31,26.3,8.1,0.17,21.4,0,178.6,14.1,336,,0,0,0,0,0,0,0,0,0,0,,0,6.4
2022,무주군폐기물종합처리장,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,218000,0~15m,4.62,21.2,10.79,0.03,16.8,0,104.8,17.1,375,,0,0,0,0,0,0,0,0,,,,,6.8
2022,무주종합폐차장,교통관련시설지역,잡종지(3지역),3지역,3000,0~15m,3.59,16.1,13.62,0.03,22.1,0,144,9.5,455,,0,0,0,0,0,0,0,118,,,,,7.6
2022,무주자동차공업사,교통관련시설지역,잡종지(3지역),3지역,2450,0~15m,2.83,29.4,8.46,0.03,34.4,0,167.2,12,332,,0,0,0,0,0,0,0,254,,,,,7
2022,남양주유소,토양오염 정화 및 정화토양 사용지역,주유소용지,3지역,1473,0~15m,4.39,15.3,10.2,0.01,24.1,0,134.4,8.8,292,,0,0,0,0,0,0,0,0,,,,,6.7
2022,무주어린이집,어린이 놀이시설지역,대지(1지역),1지역,1975,0~15m,3.27,27.1,12.99,0.08,19.6,0,75,12,140,,,0,,,,,,,,,,,5.4
2022,천천농공단지,산업단지 및 공장지역,공장용지,3지역,2020,0.3-0.4,2.82,19.1,9.46,0.03,13.1,0,65,16.7,218,,0,0,0,0,0,0,0,158,0,0,,0,6.6
2022,동남레미콘,산업단지 및 공장지역,공장용지,3지역,9482,0.3-0.4,2.57,13.1,6.05,0.04,12.1,0,50.3,11.9,129,,0,0,0,0,0,0,0,81,0,0,,0,6.4
2022,(주)복수,산업단지 및 공장지역,공장용지,3지역,26524,0.3-0.4,3.36,23.6,6.63,0.05,14.8,0,141.5,14.9,360,,0,0,0,0,0,0,0,70,0,0,,0,6.8
2022,팔공광산,원광석·고철 등의 보관·사용지역,임야,2지역,6850,0.3-0.4,4.76,44.7,10.11,0.06,12.1,0,79.7,14.2,,,,0,,,,,,,,,,,6.3
2022,반석자원,원광석·고철 등의 보관·사용지역,잡종지(3지역),3지역,2622,0.3-0.4,2.01,20.2,5.89,0.03,18.9,0,109.6,8.8,333,,0,0,0,0,0,0,0,660,,,,,6.9
2022,(주)제일산업,원광석·고철 등의 보관·사용지역,임야,2지역,2071,0.3-0.4,2.75,38,9.31,0.02,7.8,0,72.8,23.6,,,,0,,,,,,,,,,,7
2022,산서쓰레기매립장,폐기물 처리 및 재활용 관련 지역,임야,2지역,8793,0.3-0.4,2.81,5.2,5.29,0,8.4,0,71.1,3.6,,,,0,,,,,,,,,,,6.9
2022,수분령휴게소,교통관련시설지역,잡종지(2지역),2지역,8793,0.3-0.4,4.71,25,4.83,0.03,13.6,0,103.6,22.3,274,,0,0,0,0,0,0,0,58,,,,,6.4
2022,영대광산(폐금속광산),사고·민원 등 발생지역,임야,2지역,800,0.3-0.4,4.28,42.9,41.21,0.07,351.3,0,375.1,4,,0,,0,,,,,,,,,,,6.7
2022,경주마육성목장,토지개발지역,목장,1지역,6010,0.3-0.4,1.73,8.1,3.67,0.03,13.4,0,72.4,3.7,,,,0,,,,,,,,,,,6.3
2022,일진제강㈜,산업단지 및 공장지역,공장용지,3지역,129263,표토층 약 10㎝,3.93,3.5,2.29,0,20.4,0,82.7,4.3,184,,0,0,0,0,0,0,0,0,0,0,,0,6.7
2022,덕치사용종료매립장,폐기물 처리 및 재활용 관련 지역,전,1지역,1174,표토층 약 10㎝,2.6,10.6,7.78,0.03,28,0,38.8,11.5,,0,,0,,,,,,,,,,,6.5
2022,임실사용종료매립장,폐기물 처리 및 재활용 관련 지역,답,1지역,1821,표토층 약 10㎝,3.95,17.2,12.23,0.02,17.6,0,81.6,14.7,,0,,0,,,,,,,,,,,6.7
2022,임실폐기물종합처리시설,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,40332,표토층 약 10㎝,3.32,16.3,14.48,0.02,16.5,0,77.4,11.1,226,,0,0,0,0,0,0,0,0,,,,,7.3
2022,복흥농장,폐기물 처리 및 재활용 관련 지역,답,1지역,3627,표토층 약 10㎝,3.19,16.2,14.23,0.03,16,0,81.4,11,,0,,0,,,,,,,,,,,6.2
2022,임실화물자동차 차고지,교통관련시설지역,답,1지역,2671,표토층 약 10㎝,2.7,11.4,8.24,0.03,28.1,0,50.7,12.2,,0,,0,,,,,,,,,,,6.6
2022,임순여객자동차㈜,교통관련시설지역,주차장,3지역,3376,표토층 약 10㎝,2.87,19.1,4.38,0.03,39,0,96.4,6.9,327,,0,0,0,0,0,0,0,61,,,,,6.4
2022,오수역,철도관련 시설 및 철도 폐침목 사용지역,철도용지,3지역,1304,표토층 약 10㎝,3.12,6.6,4.31,0.01,13.1,0,80.7,4.1,151,,,0,,,,,,89,,,0,,5.8
2022,임실역,철도관련 시설 및 철도 폐침목 사용지역,철도용지,3지역,8047,표토층 약 10㎝,2.98,6.2,2.81,0.02,16.7,0,86,3.9,243,,,0,,,,,,64,,,0,,6.3
2022,오수초등학교,어린이 놀이시설지역,학교용지,1지역,33277,표토층 약 10㎝,2.68,7.7,3.53,0.03,16.6,0,94.4,8.9,,,,0,,,,,,,,,,,6.6
2022,지사초등학교,어린이 놀이시설지역,학교용지,1지역,4879,표토층 약 10㎝,1.97,6.5,2.55,0.05,9.6,0,96.8,2.3,,,,0,,,,,,,,,,,7.2
2022,성수초등학교,어린이 놀이시설지역,학교용지,1지역,5386,표토층 약 10㎝,2.09,5.1,2.71,0.01,12.3,0,75.3,2.4,,,,0,,,,,,,,,,,7
2022,건일스틸㈜순창지점,산업단지 및 공장지역,공장용지,3지역,13634.8,4,4.57,18,5.6,0.05,17.4,0,145,8.9,151,,0,0,0,0,0,0,0,66,0,0,,0,5.5
2022,스퀴즈브루어리 순창공장,산업단지 및 공장지역,공장용지,3지역,5091.6,5,4.03,11.4,2.74,0,14.1,0,131.5,3.4,155,,0,0,0,0,0,0,0,59,0,0,,0,7.2
2022,평화고물상,원광석·고철 등의 보관·사용지역,대지(2지역),2지역,1084,5,2.78,39.1,6.72,0.08,33,0,342.8,10.5,142,,,0,,,,,,,,,,,7.9
2022,하월라농장,폐기물 처리 및 재활용 관련 지역,목장,1지역,3077,7,3.57,11.6,7.37,0.02,16.7,0,58.5,13.9,,,,0,,,,,,,,,,,7
2022,옥천환경,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,9573,5,3,25.3,5.94,0.14,31,0,167.4,7.7,201,,0,0,0,0,0,0,0,190,,,,,7.4
2022,기아오토큐 순창점,교통관련시설지역,대지(2지역),2지역,515,5,3.63,12.5,4.27,0,22.5,0,172.1,3.3,96,,,0,,,,,,,,,,,7.3
2022,풍산초등학교,어린이 놀이시설지역,학교용지,1지역,13621,5,3.51,9.8,4.28,0.03,22.9,0,114.7,7.7,,,,0,,,,,,,,,,,7.2
2022,고창레미콘,공장폐수 유입지역,공장용지,3지역,3344,0.05m,3.54,13.1,3.54,0.01,13.5,0,92.4,2.4,246,,0,0,0,0,0,0,0,0,0,0,,0,7.3
2022,동우자원,원광석·고철 등의 보관·사용지역,대지(2지역),2지역,2587,0.05m,3.43,226.9,2.63,0.04,17.3,0,531.4,12.1,,0,,0,,,,,,,,,,,6.3
2022,화신고물상,원광석·고철 등의 보관·사용지역,잡종지(3지역),3지역,1380,0.05m,4.35,15.1,7.09,0.02,14.2,0,105.5,6.4,176,,0,0,0,0,0,0,0,58,,,,,6.7
2022,일신 자원,원광석·고철 등의 보관·사용지역,대지(2지역),2지역,1632,0.05m,5.12,65.5,4.84,0.03,13,0,167.2,6.9,288,,,0,,,,,,,,,,,7
2022,대림환경,폐기물 처리 및 재활용 관련 지역,공장용지,3지역,9983,0.05m,3.01,6.9,4.31,0.02,11.5,0,39.5,7,78,,0,0,0,0,0,0,0,85,0,0,,0,5.8
