진료년도,성별,입원외래구분,행위코드,환자수,명세서청구건수,의료행위총사용량,의료행위청구금액
2023,남,입원,HA548,35,35,35.3,5528020
2023,남,입원,HA549,70,71,76,14349800
2023,남,입원,HA551,72,75,77.5,9970776
2023,남,입원,HA554,80,81,81,13696747
2023,남,입원,HA557,4,4,6,986400
2023,남,입원,HA561,27,36,51.3,3984214
2023,남,입원,HA591,564,575,602.55,101968946
2023,남,입원,HA592,17411,18295,19863.62,3204898524
2023,남,입원,HA593,108,115,119,21097576
2023,남,입원,HA601,18391,19227,18824.45,4877544338
2023,남,입원,HA602,3177,3390,3528,1072884464
2023,남,입원,HA603,3696,4027,3955,1103576571
2023,남,입원,HA604,21402,23755,26595.86,13275585322
2023,남,입원,HA605,8288,8706,9405.56,5147781869
2023,남,입원,HA606,67,67,58.8,25794639
2023,남,입원,HA610,23,23,20,6115941
2023,남,입원,HA611,219,231,229.5,59652076
2023,남,입원,HA612,347,355,387.5,91891077
2023,남,입원,HA613,189,190,193,62467020
2023,남,입원,HA614,555,613,607.86,218858088
2023,남,입원,HA615,3465,3608,3524.97,976911084
2023,남,입원,HA616,1327,1406,1470.38,442267271
2023,남,입원,HA617,1540,1650,1791.89,716824318
2023,남,입원,HA618,2814,2957,3173.25,705115129
2023,남,입원,HA619,1039,1108,1155.45,376422173
2023,남,입원,HA620,4,4,3.5,2060455
2023,남,입원,HA621,2900,3062,2986.59,643535677
2023,남,입원,HA622,12513,17501,16500.93,3889951056
2023,남,입원,HA623,412,425,399,125601145
2023,남,입원,HA624,5281,5695,5388.88,1492273644
2023,남,입원,HA625,721,771,744.45,197167804
2023,남,입원,HA626,1103,1236,1201.25,305323813
2023,남,입원,HA627,714,752,779.75,209576631
2023,남,입원,HA628,7266,8210,7775.72,2095741208
2023,남,입원,HA629,440,453,461.57,110821908
2023,남,입원,HA630,958,1001,1012.9,276440423
2023,남,입원,HA631,34,35,34.5,10870559
2023,남,입원,HA632,217,222,225,71129435
2023,남,입원,HA633,3805,4076,4074.58,1148771171
2023,남,입원,HA634,2065,2175,2190.45,572853911
2023,남,입원,HA635,1234,1311,1396.6,437288421
2023,남,입원,HA636,1,1,1,360919
2023,남,입원,HA637,198,200,176.5,71725195
2023,남,입원,HA641,592,608,620.3,142496845
2023,남,입원,HA642,610,621,626.5,141903782
2023,남,입원,HA643,2884,4376,5069.02,978097199
2023,남,입원,HA651,7045,8050,8520.37,2010216370
2023,남,입원,HA652,5404,6260,6663.27,1631823491
2023,남,입원,HA670,118551,127486,146903.16,76044091098
2023,남,입원,HA680,1274,1364,1536.25,912994472
2023,남,입원,HA681,850,901,1229.33,219664869
2023,남,입원,HA682,10,11,9.5,1199257
2023,남,입원,HA691,143,150,148,57990079
2023,남,입원,HA692,104,109,100,60611121
2023,남,입원,HA693,55,55,53,47100099
2023,남,입원,HA694,37,37,37.5,39345331
2023,남,입원,HA701,5,5,6,1494267
2023,남,입원,HA703,37,38,37.5,10594533
2023,남,입원,HA704,33,36,32,8010981
2023,남,입원,HA705,95,104,101.5,31143832
2023,남,입원,HA706,8,8,10,6311786
2023,남,입원,HA711,2044,2305,2291.26,548018458
2023,남,입원,HA712,1714,1874,1924.85,467800919
2023,남,입원,HA713,26,34,25.5,10042483
2023,남,입원,HA714,20,20,19.5,11764055
2023,남,입원,HA721,1217,1445,1490.6,296690710
2023,남,입원,HA722,295,317,314,85041229
2023,남,입원,HA723,171,175,118.5,39214075
2023,남,입원,HA724,227,257,255.5,59459292
2023,남,입원,HA725,730,764,625.5,228536940
2023,남,입원,HA726,986,993,722.37,226146641
2023,남,입원,HA727,607,609,355,135725542
2023,남,입원,HA728,482,499,600.5,332203489
2023,남,입원,HA729,285,310,331.25,85454202
2023,남,입원,HA731,2283,2595,2882.59,771875845
2023,남,입원,HA732,8,8,8.5,2233241
2023,남,입원,HA741,394,426,478.6,106271001
2023,남,입원,HA742,194,209,221,47747923
2023,남,입원,HA743,89,101,150,38982607
2023,남,입원,HA761,25,25,26,11720372
2023,남,입원,HA762,33,36,43.25,10490721
2023,남,입원,HA763,82,84,88,78744355
2023,남,입원,HA770,1878,1907,2220,415437749
2023,남,입원,HA834,11,11,11,534726
2023,남,입원,HA835,1,1,1,52350
2023,남,입원,HA856,1,1,2,55025
2023,남,입원,HA858,1,1,1,53365
2023,남,입원,HB011,473875,658311,1311579.74,5980758764
2023,남,입원,HB021,737123,923303,1647993.125,5455454056
2023,남,입원,HB031,209497,226935,300102.23,726360151
2023,남,입원,HB041,5828,5995,7638.95,21312591
2023,남,입원,HC020,170,173,174,34524197
2023,남,입원,HC040,9,9,9,1076868
2023,남,입원,HC050,195,198,201.3,43980138
2023,남,입원,HC061,850,853,855.25,45363032
2023,남,입원,HC062,11,11,11,709852
2023,남,입원,HC071,1303,1320,1322.21,165106680
2023,남,입원,HC073,6,6,6,1435278
2023,남,입원,HC074,294,300,301,51353035
2023,남,입원,HC080,17,17,17,1462357
2023,남,입원,HC081,173,173,173.8,17916634
2023,남,입원,HC082,15,15,15,1464780
2023,남,입원,HC083,520,555,558.6,93058830
2023,남,입원,HC087,6,6,6.25,787950
2023,남,입원,HC112,91,92,92,6611627
2023,남,입원,HC120,1012,1158,1203.4,269559686
2023,남,입원,HC121,102,103,103,3969251
2023,남,입원,HC141,5,5,5,739170
2023,남,입원,HC142,5,5,5,455808
2023,남,입원,HC151,1,1,1,206349
2023,남,입원,HC152,27,28,28,4207074
2023,남,입원,HC153,174,179,178.65,70873452
2023,남,입원,HC154,20,22,22,2064762
2023,남,입원,HC155,2,2,2,342472
2023,남,입원,HC161,176,180,181,54011631
2023,남,입원,HC162,10,10,10,1939658
2023,남,입원,HC163,77,77,78,9611328
2023,남,입원,HC164,3,3,3,361575
2023,남,입원,HC170,111,112,112,22487989
2023,남,입원,HC181,1407,1612,1747.35,300569886
2023,남,입원,HC182,595,648,687.6,68925034
2023,남,입원,HC183,53,53,53.6,6325211
2023,남,입원,HC184,1988,2039,2040.5,229624736
2023,남,입원,HC186,81,85,87.35,4760672
2023,남,입원,HC190,63,65,65,7319756
2023,남,입원,HC191,27286,29423,29518.61,3257576523
2023,남,입원,HC192,1659,1725,1746.56,261603941
2023,남,입원,HC193,27,28,18.01,1709450
2023,남,입원,HC201,3,3,3,419367
2023,남,입원,HC210,12,12,13,1629775
2023,남,입원,HC230,456,461,471.2,128133078
2023,남,입원,HC242,9,9,9,975663
2023,남,입원,HC250,14,15,16,1582411
2023,남,입원,HC263,144,147,148.3,26451510
2023,남,입원,HC272,1,1,1,151645
2023,남,입원,HC273,92,116,116.3,20671977
2023,남,입원,HC274,5,8,8,1365520
2023,남,입원,HC275,15,19,19,2131095
2023,남,입원,HC281,1174,1211,1213.65,216172322
2023,남,입원,HC282,125,126,126,22150674
2023,남,입원,HC291,3194,3317,3368.6,635952101
2023,남,입원,HC292,3688,3722,3726.85,618319097
2023,남,입원,HC293,98,126,126,15331730
2023,남,입원,HC294,329,334,334.3,44254733
2023,남,입원,HC295,1893,1954,1969.55,319173455
2023,남,입원,HC296,1889,1988,2013.35,417600213
2023,남,입원,HC298,3406,3436,3442.95,727071655
2023,남,입원,HC299,732,740,748.6,89187551
2023,남,입원,HC301,110,110,110,16678792
2023,남,입원,HC302,3197,3232,3264.95,554358358
2023,남,입원,HC303,376,378,381,59302045
2023,남,입원,HC304,28,28,28,6450080
2023,남,입원,HC305,3508,3545,3577.85,765250420
2023,남,입원,HC311,25,27,28.6,4522955
2023,남,입원,HC312,316,328,332.5,80329248
2023,남,입원,HC314,33,33,33,1371530
2023,남,입원,HC321,13,13,13,2338238
2023,남,입원,HC322,4,4,4,1068240
2023,남,입원,HC330,19,19,19,4611191
2023,남,입원,HC341,3203,3240,3260.5,133307421
2023,남,입원,HC342,107834,110169,110512.9,5321103824
2023,남,입원,HC343,1724,1729,1735.85,64942940
2023,남,입원,HC344,1015,1042,1044.15,26325884
2023,남,입원,HD010,12,12,14,676159
2023,남,입원,HD011,54,54,57,2992725
2023,남,입원,HD013,15,16,19.25,1490283
2023,남,입원,HD014,281,295,336.3,43436366
2023,남,입원,HD015,15,16,26,3065145
2023,남,입원,HD018,2482,2740,3586.15,1332471044
2023,남,입원,HD019,3864,4229,4610.75,2023526918
2023,남,입원,HD020,48,50,58,334653735
2023,남,입원,HD022,1,1,3.9,689754
2023,남,입원,HD031,8271,9452,10886.9,912453455
2023,남,입원,HD032,799,908,1106.6,311659858
2023,남,입원,HD033,9858,11055,12188.6,1644213933
2023,남,입원,HD040,210,211,420,597629542
2023,남,입원,HD041,6696,7238,8466.85,12851576539
2023,남,입원,HD052,254,283,1414,84620420
2023,남,입원,HD053,185,213,1148.25,76652862
2023,남,입원,HD055,235,261,1316,41813991
2023,남,입원,HD056,154,180,1131.5,39036444
2023,남,입원,HD060,24,25,25,214707697
2023,남,입원,HD061,2824,3667,23073.05,4869040303
2023,남,입원,HD071,2387,2441,2591,180738912
2023,남,입원,HD072,87,155,157,16442907
2023,남,입원,HD073,1,4,17,2750532
2023,남,입원,HD082,1,1,3.9,884754
2023,남,입원,HD091,303,361,1077,528446481
2023,남,입원,HD092,2,2,4,639808
2023,남,입원,HD110,18,20,84.85,54700208
2023,남,입원,HD111,273,316,963.8,849363251
2023,남,입원,HD112,41,42,47,151245474
2023,남,입원,HD113,3313,3614,3641.6,18801275723
2023,남,입원,HD114,38,41,62,186837765
2023,남,입원,HD115,315,347,488.3,1359964698
2023,남,입원,HD121,90,134,858,672060702
2023,남,입원,HD141,9,10,48.3,22045602
2023,남,입원,HD143,1,1,8,5004300
2023,남,입원,HD144,2,2,5,3847375
2023,남,입원,HD150,507,508,717,1496714688
2023,남,입원,HD160,24,25,26,223309238
2023,남,입원,HD211,84,111,460,331622544
2023,남,입원,HD212,2,3,5,6218976
2023,남,입원,HD413,3,3,4,255801
2023,남,입원,HD414,5,5,6,443508
2023,남,입원,HD418,103,124,162.8,24916491
2023,남,입원,HD419,22,23,26,5870231
2023,남,입원,HD420,16,18,26,76438289
2023,남,입원,HD441,1519,1706,2040.4,1481027301
2023,남,입원,HD453,1,1,7,517428
2023,남,입원,HD461,3,4,42,10507509
2023,남,입원,HD463,6,7,16,4810080
2023,남,입원,HD464,2,2,17,6308441
2023,남,입원,HE101,2,2,2,1237500
2023,남,입원,HE109,37,37,39,23301250
2023,남,입원,HE110,4,4,4,2250000
2023,남,입원,HE111,192,198,219,112062500
2023,남,입원,HE113,3,3,3,1252500
2023,남,입원,HE114,3,3,3,3285000
2023,남,입원,HE115,2012,2094,2417.05,582261469
2023,남,입원,HE116,1013,1029,1117.15,292244364
2023,남,입원,HE117,831,853,961,266661707
2023,남,입원,HE118,649,703,775.3,185542099
2023,남,입원,HE119,92,98,123,31772414
2023,남,입원,HE120,12198,12584,13382,3253279619
2023,남,입원,HE121,2291,2372,2597.42,673037516
2023,남,입원,HE122,940,968,1139.2,364840532
2023,남,입원,HE123,1239,1314,1496.45,359240933
2023,남,입원,HE135,2,2,1,687500
2023,남,입원,HE139,10,10,9.5,2438888
2023,남,입원,HE142,56,56,56,653343
2023,남,입원,HE211,1,1,1,562500
2023,남,입원,HE215,614,661,704.15,194607995
2023,남,입원,HE216,194,207,221.3,65652555
2023,남,입원,HE217,291,302,328,80344847
2023,남,입원,HE218,811,919,945.3,313908130
2023,남,입원,HE219,232,260,270.3,95177986
2023,남,입원,HE220,930,1011,1089.6,359097634
2023,남,입원,HE221,799,886,994.25,240335123
2023,남,입원,HE222,789,877,912,322761918
2023,남,입원,HE223,2320,2657,2796.55,939357318
2023,남,입원,HE239,13,13,13.25,4719941
2023,남,입원,HE410,4,4,4,1395000
2023,남,입원,HE415,74,77,79,7224802
2023,남,입원,HE416,4,4,4,562188
2023,남,입원,HE417,2,2,2,282528
2023,남,입원,HE418,1,1,1,141264
2023,남,입원,HE420,22,22,23,2968154
2023,남,입원,HE421,5,5,5,883442
2023,남,입원,HE422,6,6,6,1531460
2023,남,입원,HE423,4,4,4,919300
2023,남,입원,HE515,1,1,1,403377
2023,남,입원,HE516,1,1,1,372348
2023,남,입원,HE523,9,9,9,3630393
2023,남,입원,HF101,93675,103345,114036.785,19041081273
2023,남,입원,HF102,3261,3503,3672.05,936098829
2023,남,입원,HF103,218,242,244,35736338
2023,남,입원,HF104,123,130,147.85,58103932
2023,남,입원,HF105,946,989,999.7,282919305
2023,남,입원,HF106,3,3,3,1080489
2023,남,입원,HF107,206,210,216.1,103421857
2023,남,입원,HF201,143716,156194,169443.04,16913581582
2023,남,입원,HF202,23503,25284,26804.37,4204008540
2023,남,입원,HF203,366,411,418.4,46965708
2023,남,입원,HF305,153,163,279,64309857
2023,남,입원,HG011,2322,2395,2525.5,3831920
2023,남,입원,HG012,6031,6678,6958,15864240
2023,남,입원,HG013,3479,3660,3743,11378720
2023,남,입원,HG014,10897,11524,11616,44140870
2023,남,입원,HG015,3583,3905,4019,18326640
2023,남,입원,HG021,1902,1970,1985,2263110
2023,남,입원,HG022,5991,6312,6396,11001510
2023,남,입원,HG023,1476,1532,1548,3545000
2023,남,입원,HG024,3232,3406,3417,9773280
2023,남,입원,HG025,1291,1341,1362,4671870
2023,남,입원,HG031,1,1,1,810
2023,남,입원,HG034,3,3,3,7080
2023,남,입원,HG041,3,3,3,2790
2023,남,입원,HG111,40169,42878,44762.3,204116628
2023,남,입원,HG121,17937,19078,19791,67887190
2023,남,입원,HG131,35,38,38,99340
2023,남,입원,HH001,14631,15357,15957.8,834544479
2023,남,입원,HH002,12462,13022,13579.4,1354589798
2023,남,입원,HH003,11653,12139,12492.58,1559568035
2023,남,입원,HI101,122688,130645,87658.945,16104046673
2023,남,입원,HI103,19,19,16,3542609
2023,남,입원,HI104,50,54,66.5,15980134
2023,남,입원,HI105,198,203,162.95,31112691
2023,남,입원,HI106,438,443,419.08,99661478
2023,남,입원,HI107,5,5,5.5,1043223
2023,남,입원,HI108,52,52,49.9,11406739
2023,남,입원,HI109,8127,8470,8968.3,1797080212
2023,남,입원,HI110,6800,7067,6723.6,1337310413
2023,남,입원,HI111,34691,36226,36736.54,7143168316
2023,남,입원,HI112,2731,2760,2159.1,419478355
2023,남,입원,HI113,1395,1450,1512.25,569550221
2023,남,입원,HI124,34,41,45,11343474
2023,남,입원,HI125,56,60,62,13860890
2023,남,입원,HI127,1006,1039,739.2,186907296
2023,남,입원,HI128,1209,1297,945.95,219246311
2023,남,입원,HI129,1383,1428,852.95,184549581
2023,남,입원,HI130,63,64,62.1,14381660
2023,남,입원,HI131,3,3,3,982560
2023,남,입원,HI132,375,397,244.75,56644233
2023,남,입원,HI133,12608,13410,11646.84,2270347568
2023,남,입원,HI134,308,312,322.65,72267300
2023,남,입원,HI135,108213,115157,102767.175,21178054024
2023,남,입원,HI136,55918,58920,38416.115,7476764625
2023,남,입원,HI137,3,3,2,483887
2023,남,입원,HI138,8,8,7.65,1712212
2023,남,입원,HI140,110,110,55,13316995
2023,남,입원,HI141,105,107,108.3,44753142
2023,남,입원,HI201,50525,56772,60745.63,16736181381
2023,남,입원,HI203,140,143,147.6,45695661
2023,남,입원,HI204,834,914,971.45,296576760
2023,남,입원,HI205,1150,1235,1291.9,387781376
2023,남,입원,HI206,2695,2758,3148.35,849747476
2023,남,입원,HI207,5,5,6,1525003
2023,남,입원,HI208,2862,3153,3357.55,1005146754
2023,남,입원,HI209,2095,2276,2485.45,657467697
2023,남,입원,HI210,2082,2325,2518.7,670858248
2023,남,입원,HI211,5153,5811,6360.48,1645931286
2023,남,입원,HI212,4,4,5.5,1193057
2023,남,입원,HI213,5150,5856,6062.1,3134371086
2023,남,입원,HI224,3089,3142,3278.15,1446612448
2023,남,입원,HI225,429,449,458.55,143384379
2023,남,입원,HI226,22,23,28,7186158
2023,남,입원,HI227,2842,2999,3104.3,946360322
2023,남,입원,HI228,2975,3257,3426.2,1010791617
2023,남,입원,HI229,5234,5509,5806.1,1709187672
2023,남,입원,HI230,699,722,750.85,223668393
2023,남,입원,HI231,49,53,55,16720155
2023,남,입원,HI232,11556,13026,13732,4036098428
2023,남,입원,HI233,5515,5771,6193.35,1773324156
2023,남,입원,HI234,4541,4680,4861.9,1464866369
2023,남,입원,HI235,28347,29855,33291.54,9325334840
2023,남,입원,HI236,30718,32407,35358.83,9767391313
2023,남,입원,HI237,5,5,5,1607840
2023,남,입원,HI238,222,226,226,69557632
2023,남,입원,HI240,214,216,216,69446320
2023,남,입원,HI241,324,354,357,202978308
2023,남,입원,HI401,7535,8368,8744.45,990698640
2023,남,입원,HI404,1,1,1,96580
2023,남,입원,HI406,3,3,3,385788
2023,남,입원,HI407,1,1,1,103038
2023,남,입원,HI408,35,35,36.6,4500860
2023,남,입원,HI409,190,190,194.1,24888636
2023,남,입원,HI410,62,62,63.8,6766137
2023,남,입원,HI411,416,422,435,49206784
2023,남,입원,HI412,58,60,66.5,7530789
2023,남,입원,HI413,84,86,87.3,17842784
2023,남,입원,HI427,7,7,7,900081
2023,남,입원,HI428,52,53,93.5,6458830
2023,남,입원,HI430,7,7,7,1007266
2023,남,입원,HI431,2,2,2.3,257166
2023,남,입원,HI432,27,27,27,3466796
2023,남,입원,HI433,59,61,63,7294680
2023,남,입원,HI434,27,27,27,3461851
2023,남,입원,HI501,440,454,465.76,134585033
2023,남,입원,HI508,1,1,0.5,130572
2023,남,입원,HI509,139,139,140.9,44968233
2023,남,입원,HI510,16,18,18,5787990
2023,남,입원,HI511,108,111,111.6,35692605
2023,남,입원,HI512,270,274,272.25,77805365
2023,남,입원,HI513,5,5,5,2894060
2023,남,입원,HI526,4,4,4,1358136
2023,남,입원,HI527,3,3,3.15,999923
2023,남,입원,HI528,2,2,1.5,489657
2023,남,입원,HI529,10,10,10,3562942
2023,남,입원,HI530,3,3,3,979314
2023,남,입원,HI532,5,5,5.25,1565820
2023,남,입원,HI533,1165,1231,1317.9,405932399
2023,남,입원,HI534,34,34,34,11098892
2023,남,입원,HI535,4468,4665,5100.58,1517014720
2023,남,입원,HI536,674,680,640.8,216021878
2023,남,입원,HI537,1,1,1,340210
2023,남,입원,HI538,2,3,3,981375
2023,남,입원,HJ101,122288,128116,77621.56,7564854247
2023,남,입원,HJ103,19,19,16,1758765
2023,남,입원,HJ104,50,54,65.5,7569322
2023,남,입원,HJ105,197,199,130.95,14598969
2023,남,입원,HJ106,421,426,399.08,42191514
2023,남,입원,HJ107,5,5,6,505963
2023,남,입원,HJ108,49,49,46.9,4911714
2023,남,입원,HJ109,7914,8188,8583.95,838693324
2023,남,입원,HJ110,6704,6942,6523.07,641676677
2023,남,입원,HJ111,33940,35283,35540.22,3416464340
2023,남,입원,HJ112,2631,2659,2084.1,200962786
2023,남,입원,HJ113,1327,1370,1410.25,253886771
2023,남,입원,HJ124,34,38,38,5456272
2023,남,입원,HJ125,55,59,60,6276739
2023,남,입원,HJ127,959,990,689.2,76427428
2023,남,입원,HJ128,1186,1274,921.45,97699387
2023,남,입원,HJ129,1382,1414,782.95,87951387
2023,남,입원,HJ130,63,64,62.1,6730660
2023,남,입원,HJ131,3,3,3.3,344682
2023,남,입원,HJ132,376,396,241.75,25635619
2023,남,입원,HJ133,12389,13102,11286.84,1054550498
2023,남,입원,HJ134,309,313,326.3,33696551
2023,남,입원,HJ135,107939,113347,96292.7,10109331675
2023,남,입원,HJ136,55808,57714,33533.995,3537167711
2023,남,입원,HJ137,3,3,2,230412
2023,남,입원,HJ138,8,8,8.63,923645
2023,남,입원,HJ140,110,110,55,6344975
2023,남,입원,HJ141,105,107,108.3,20993849
2023,남,입원,HJ201,50493,56483,59790.32,7870557020
2023,남,입원,HJ203,140,143,146.6,20847718
2023,남,입원,HJ204,834,913,962.45,136390495
2023,남,입원,HJ205,1149,1227,1262.6,178618336
2023,남,입원,HJ206,2677,2734,3110.35,387440085
2023,남,입원,HJ207,5,5,5,751616
2023,남,입원,HJ208,2861,3149,3344.05,463424900
2023,남,입원,HJ209,2062,2198,2351.45,311182650
2023,남,입원,HJ210,2073,2291,2445.2,318872714
2023,남,입원,HJ211,5099,5679,6150.58,779906413
2023,남,입원,HJ212,4,4,5.5,488973
2023,남,입원,HJ213,5132,5816,6007.1,1487447428
2023,남,입원,HJ224,3087,3133,3237.15,670817309
2023,남,입원,HJ225,427,447,456.55,67339896
2023,남,입원,HJ226,22,23,28,3157668
2023,남,입원,HJ227,2838,2987,3077.3,448638273
2023,남,입원,HJ228,2970,3250,3415.2,469116161
2023,남,입원,HJ229,5227,5489,5737.1,798033052
2023,남,입원,HJ230,698,717,735.85,105626459
2023,남,입원,HJ231,49,53,55,7958283
2023,남,입원,HJ232,11545,12955,13471,1895539965
2023,남,입원,HJ233,5510,5740,6040.35,828875015
2023,남,입원,HJ234,4533,4657,4812.65,690285930
2023,남,입원,HJ235,28312,29558,32492.23,4308345024
2023,남,입원,HJ236,30613,31810,33396.86,4484593518
2023,남,입원,HJ237,5,5,5,765635
2023,남,입원,HJ238,222,225,224,33049024
2023,남,입원,HJ240,214,216,216,31424760
2023,남,입원,HJ241,324,354,357,96127169
2023,남,입원,HJ401,7323,8120,8440.25,467526476
2023,남,입원,HJ404,1,1,1,41390
2023,남,입원,HJ406,3,3,3,183690
